,Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
235,4,3,0.24025338122776266,17,86,1.3550902875001938,0.06798904629493698,12,2,0.3498382640703486,-0.3230941676777744
236,0,3,0.24025338122776266,37,48,-0.802320784084273,-1.51456252856746,26,2,0.027726452057200486,-1.0498164350015031
237,2,3,0.24025338122776266,17,74,-0.802320784084273,0.06798904629493698,81,3,0.15161561052379613,-0.7856835873494602
238,2,1,1.110753552529327,17,103,4.23163838294615,0.06798904629493698,32,3,3.2488445721886845,3.947291493550659
239,0,1,0.24025338122776266,14,40,-0.08318376022278404,0.06798904629493698,90,3,0.5232830859235825,-0.39876465916727866
240,10,3,0.24025338122776266,37,48,-0.08318376022278404,-0.7263897834399132,26,3,6.346073533853573,-0.7656951556352516
241,2,3,1.110753552529327,17,76,-0.08318376022278404,0.06798904629493698,105,3,0.027726452057200486,0.02813113244332037
242,2,3,1.110753552529327,17,86,-0.08318376022278404,0.06798904629493698,55,3,0.758672487010114,-0.3373716189022092
243,4,1,0.24025338122776266,17,40,-0.08318376022278404,0.06798904629493698,90,3,0.59761658100354,-0.3516490701266438
244,10,0,-0.6302467900738009,15,86,-0.08318376022278404,0.06798904629493698,88,3,-0.8642754889022877,-0.06610004563794886
245,4,3,0.24025338122776266,17,76,-0.08318376022278404,0.06798904629493698,73,3,0.15161561052379613,-0.20030808714763548
246,7,3,0.24025338122776266,25,31,-0.08318376022278404,-1.51456252856746,88,3,-0.0466070430227569,-0.8085275093085558
247,2,1,1.110753552529327,17,103,1.3550902875001938,0.06798904629493698,32,3,1.8860638290561336,2.675170589453523
248,7,3,-0.9374821446508234,14,79,-0.802320784084273,1.5822736904769952,63,3,-0.7279974145890324,-0.6429090751051127
249,1,4,-0.9374821446508234,1,33,-0.08318376022278404,1.6567467057646377,93,7,-0.8766644047489469,1.3059630170302303
250,4,0,0.24025338122776266,15,76,-0.08318376022278404,-1.51456252856746,63,3,0.002948620363881357,-0.4373137774732524
251,2,1,1.110753552529327,17,117,1.3550902875001938,0.06798904629493698,104,3,2.753287938322302,0.961876442521353
252,2,3,0.24025338122776266,37,43,-0.802320784084273,-1.51456252856746,5,3,-0.492608013502501,-0.9370245703284685
253,10,0,-0.6302467900738009,15,76,-0.08318376022278404,1.6567467057646377,63,3,-0.8766644047489469,1.0332636986435266
254,0,3,1.110753552529327,14,47,-0.802320784084273,0.06798904629493698,25,3,1.1427288782565603,-0.604359956799139
255,4,4,-0.9374821446508234,17,79,-0.08318376022278404,0.06798904629493698,63,3,-0.8271087413623089,-0.2517069115556006
256,7,3,0.24025338122776266,37,56,-0.08318376022278404,-0.7263897834399132,9,3,-0.20766294902933125,-0.9700054826569129
257,7,3,1.110753552529327,14,76,1.3550902875001938,-1.51456252856746,29,3,1.0188397197899646,-0.09465494808681851
258,11,1,1.110753552529327,17,117,1.3550902875001938,0.06798904629493698,82,3,2.555065284775749,1.9612980282317853
259,10,0,0.24025338122776266,15,117,-0.08318376022278404,1.6567467057646377,35,3,-0.09616270640939516,0.8191019302770055
260,4,3,1.110753552529327,17,76,-0.08318376022278404,0.06798904629493698,73,3,0.8949505613233689,0.02384789707599004
261,10,3,0.24025338122776266,17,48,-0.802320784084273,0.06798904629493698,26,3,0.15161561052379613,-0.9727181983895554
262,7,3,0.24025338122776266,14,79,-0.802320784084273,1.5822736904769952,88,3,0.027726452057200486,-0.5758050543502693
263,4,3,0.24025338122776266,17,31,-0.802320784084273,-1.51456252856746,88,3,0.126837778830477,-0.6686084873090953
264,4,3,0.24025338122776266,17,31,-0.08318376022278404,-1.51456252856746,81,3,0.2011712739104344,-0.799961038573895
265,4,0,0.24025338122776266,6,79,-0.08318376022278404,0.06798904629493698,63,3,0.7338946553167949,-0.46586867992212183
266,2,0,-0.9374821446508234,6,76,-0.08318376022278404,0.06798904629493698,63,3,2.505509621389111,0.5335529057883105
268,7,3,1.110753552529327,17,76,-0.08318376022278404,-1.51456252856746,83,3,0.5232830859235825,-0.15319249810700086
269,10,3,0.24025338122776266,17,76,-0.08318376022278404,0.06798904629493698,63,3,-0.03421812717609762,-0.3502213250042004
270,1,4,-0.9374821446508234,1,88,-0.08318376022278404,1.6567467057646377,22,7,-0.8766644047489469,1.1901728876000643
271,2,1,1.110753552529327,17,52,1.3550902875001938,0.06798904629493698,18,3,1.3905071951897516,0.6049401619104843
272,4,3,0.24025338122776266,17,76,-0.08318376022278404,0.06798904629493698,54,2,0.07728211544383874,-0.5571444255999332
273,10,0,-0.5790408976442973,26,22,1.3550902875001938,1.6567467057646377,26,3,-0.8890533205956065,1.9612980282317853
274,16,3,0.24025338122776266,37,20,-0.08318376022278404,1.5822736904769952,87,3,0.15161561052379613,-0.4473079933303567
275,4,3,0.24025338122776266,37,86,0.6359532636387049,-1.51456252856746,88,3,0.2755047689903912,-0.5885548182936897
276,4,3,1.110753552529327,17,76,-0.08318376022278404,0.06798904629493698,73,2,0.8949505613233689,-0.0375451431890794
277,0,3,0.24025338122776266,14,76,-0.08318376022278404,-1.51456252856746,25,3,0.15161561052379613,-0.5429669165340696
278,10,3,1.110753552529327,3,48,-0.802320784084273,-1.51456252856746,26,3,0.8949505613233689,-0.9084696678795992
279,10,3,1.110753552529327,17,76,-0.08318376022278404,-1.5083564439601564,29,3,0.8949505613233689,-0.3944814237999481
280,10,3,1.110753552529327,3,86,-0.44275227215352847,0.06798904629493698,24,3,0.8949505613233689,-0.38020397257551347
281,4,3,0.24025338122776266,17,85,-0.802320784084273,-1.51456252856746,81,2,0.21356018975709368,-0.9955621203486511
282,10,1,0.24025338122776266,14,40,-0.08318376022278404,0.06798904629493698,90,3,0.5232830859235825,-0.42303632624881754
283,10,3,0.24025338122776266,17,31,-0.44275227215352847,0.06798904629493698,88,3,0.15161561052379613,-0.7799726068596864
284,0,3,0.24025338122776266,14,76,-0.08318376022278404,0.06798904629493698,29,3,1.1427288782565603,-0.24885142131071372
285,0,3,0.24025338122776266,15,86,0.6359532636387049,-1.51456252856746,88,3,0.08967103129049804,-0.6657529970642084
286,10,3,0.24025338122776266,14,86,-0.08318376022278404,0.06798904629493698,100,3,-0.158107285642693,-0.040400633433966285
287,2,4,0.24025338122776266,17,31,-0.08318376022278404,0.06798904629493698,24,3,-0.46783018180918184,-0.21173004812718343
288,10,1,0.24025338122776266,14,117,1.3550902875001938,0.06798904629493698,44,3,0.5232830859235825,0.07667446660639862
289,10,3,0.24025338122776266,17,86,-0.08318376022278404,-1.51456252856746,24,3,0.15161561052379613,-0.665738719612984
290,0,3,0.24025338122776266,37,69,-1.1618892960150173,-1.4214712594579073,94,4,0.1392266946771363,-1.3225157533882068
291,2,1,1.110753552529327,17,117,-0.08318376022278404,-1.51456252856746,90,3,1.1427288782565603,0.08809642758594637
292,7,3,1.110753552529327,3,48,-0.08318376022278404,-1.51456252856746,26,3,0.5728387493102208,-0.9084696678795992
293,4,3,0.24025338122776266,17,117,-0.08318376022278404,0.06798904629493698,90,3,-0.09616270640939516,1.004708796194657
294,10,3,0.24025338122776266,17,79,-0.08318376022278404,0.06798904629493698,63,3,-0.03421812717609762,-0.5515333872687304
295,10,1,0.24025338122776266,14,117,-0.08318376022278404,-1.51456252856746,15,3,1.3905071951897516,0.24800388129961556
296,0,3,0.24025338122776266,17,117,-0.08318376022278404,0.06798904629493698,44,2,0.5232830859235825,-0.20887455788229634
297,4,5,1.110753552529327,17,75,1.3550902875001938,0.06798904629493698,8,3,1.6630633438162614,2.512207761177825
298,10,3,0.24025338122776266,17,108,-0.44275227215352847,-1.51456252856746,13,3,0.3993939274569869,-0.8941922166551642
299,2,4,0.24025338122776266,17,86,1.3550902875001938,1.6567467057646377,24,3,-0.5545525927357988,0.4892928069925626
300,2,3,-0.5790408976442973,37,0,-0.802320784084273,-0.7263897834399132,88,3,-0.963386815675564,-0.8799147654307294
301,2,1,1.110753552529327,17,117,1.3550902875001938,0.06798904629493698,82,3,1.0188397197899646,1.4230381170705955
302,10,3,1.110753552529327,3,31,-0.44275227215352847,-1.51456252856746,78,3,4.611625315321235,-0.6800304482886431
303,10,3,0.24025338122776266,37,31,-0.08318376022278404,-1.5083564439601564,24,3,0.15161561052379613,-0.8228049605329906
304,2,1,0.24025338122776266,17,117,-0.08318376022278404,0.06798904629493698,44,3,0.5232830859235825,0.1994605471365373
305,10,3,0.24025338122776266,37,61,-0.802320784084273,-1.51456252856746,16,3,0.15161561052379613,-1.0926630661260317
306,7,0,-0.9374821446508234,6,1,1.3550902875001938,0.06798904629493698,88,3,-0.988164647368883,1.2131595840714045
307,16,3,0.24025338122776266,14,20,-0.08318376022278404,0.06798904629493698,87,3,0.15161561052379613,-0.117498870045914
308,10,3,0.24025338122776266,17,31,-0.08318376022278404,0.06798904629493698,24,3,0.2755047689903912,-0.4373137774732524
309,7,3,0.24025338122776266,17,48,-0.802320784084273,-1.51456252856746,26,3,-0.2696075282626288,-0.9370245703284685
310,10,3,-0.9374821446508234,14,31,-0.08318376022278404,0.06798904629493698,88,3,-1.211165132608755,-0.18031965543342687
311,4,4,-0.9374821446508234,13,76,1.3550902875001938,-1.51456252856746,63,3,-1.0748870582955,1.9612980282317853
312,11,1,0.24025338122776266,14,117,1.3550902875001938,0.06798904629493698,82,3,0.8949505613233689,1.3901999792543953
313,0,3,0.24025338122776266,17,18,-0.08318376022278404,0.06798904629493698,42,3,0.18878235806377455,-0.9370245703284685
314,2,0,-1.8079823159523878,25,36,-1.1618892960150173,0.06798904629493698,106,3,-1.211165132608755,-1.2140071240825028
315,4,3,0.24025338122776266,17,79,-0.08318376022278404,0.06798904629493698,73,3,0.31267151653037023,-0.4016201494121655
316,7,0,-0.9374821446508234,13,76,1.3550902875001938,-1.51456252856746,63,3,-0.9757757315222234,1.8899107721096116
317,10,3,-0.9374821446508234,37,113,-0.802320784084273,0.06798904629493698,109,4,-0.7775530779756706,-0.9500170509427042
318,7,3,-0.5790408976442973,17,31,-0.08318376022278404,0.06798904629493698,88,3,-0.158107285642693,-0.20744681275985288
319,0,3,-1.8079823159523878,37,99,-0.802320784084273,0.06798904629493698,37,3,-0.8394976572089685,-0.9141806483693729
320,7,3,-0.5790408976442973,17,86,-0.08318376022278404,0.06798904629493698,88,3,-0.740386330435692,0.23800966544251106
321,10,3,1.110753552529327,3,31,-0.802320784084273,-1.51456252856746,39,3,0.8825616454767097,-0.7656951556352516
322,2,3,-0.5790408976442973,17,86,-0.08318376022278404,0.06798904629493698,88,3,-0.09616270640939516,-0.044683868801296815
323,7,3,0.24025338122776266,35,76,-0.08318376022278404,-1.51456252856746,63,3,0.027726452057200486,-0.31881093231044405
324,0,3,0.24025338122776266,37,102,-0.08318376022278404,0.06798904629493698,31,3,0.15161561052379613,-0.6657529970642084
325,10,3,-0.5790408976442973,37,36,-0.802320784084273,0.06798904629493698,106,3,-0.7899419938223302,-1.1897354570009635
326,0,3,0.24025338122776266,37,31,-0.44275227215352847,-1.51456252856746,88,3,7.622131866059507,-0.8228049605329906
327,2,4,0.24025338122776266,17,86,-0.08318376022278404,0.06798904629493698,24,3,-0.46783018180918184,-0.10764742870105408
328,7,4,-1.3471292840868538,17,86,-0.08318376022278404,0.06798904629493698,88,3,-1.0129424790622021,0.2994027057075807
329,4,3,0.24025338122776266,16,117,4.23163838294615,-1.51456252856746,90,3,-0.021829211329437773,2.1611823453738723
330,11,1,1.110753552529327,17,117,-0.08318376022278404,0.06798904629493698,44,3,0.7710614028567738,0.10522936905526808
331,16,3,0.24025338122776266,14,31,-0.08318376022278404,0.06798904629493698,88,3,-0.09616270640939516,-0.2602733822902615
332,2,3,-0.5790408976442973,17,86,-0.08318376022278404,0.06798904629493698,88,3,-0.09616270640939516,0.2979749605851373
333,10,3,0.24025338122776266,17,48,-0.802320784084273,-1.51456252856746,26,3,-0.28199644410928837,-0.965579472777338
334,2,1,0.24025338122776266,17,117,-0.08318376022278404,0.06798904629493698,90,3,0.5232830859235825,-0.18031965543342687
335,7,3,-0.5790408976442973,17,105,-0.08318376022278404,0.06798904629493698,88,3,-0.740386330435692,0.20374378250386763
337,7,3,0.24025338122776266,17,31,-0.08318376022278404,0.06798904629493698,88,3,-0.29438535995594795,0.026703387320876928
338,2,3,0.24025338122776266,37,36,-0.802320784084273,-1.51456252856746,106,2,-0.09616270640939516,-1.2140214015337272
339,4,3,0.24025338122776266,17,79,-0.08318376022278404,0.06798904629493698,24,3,-0.09616270640939516,0.024918705917822623
340,4,3,0.24025338122776266,37,60,-0.802320784084273,1.5822736904769952,94,2,0.15161561052379613,-1.214149898594747
341,10,3,0.24025338122776266,17,11,0.6359532636387049,-1.5083564439601564,73,3,0.15161561052379613,-0.3230941676777744
342,7,3,0.24025338122776266,14,0,-0.08318376022278404,-1.51456252856746,83,3,0.027726452057200486,-0.5843715250849302
343,10,0,-0.6302467900738009,13,76,1.3550902875001938,1.6567467057646377,63,3,-0.8394976572089685,1.3901999792543953
344,4,4,-0.9374821446508234,17,76,-0.08318376022278404,0.06798904629493698,63,3,-1.0872759741421596,0.6477725155837883
345,10,1,0.24025338122776266,14,117,1.3550902875001938,0.06798904629493698,44,3,0.3993939274569869,0.005287210484224883
346,7,3,-0.5790408976442973,37,60,-1.1618892960150173,0.06798904629493698,53,3,-0.7899419938223302,-1.2082961435927286
347,4,4,0.24025338122776266,17,93,1.3550902875001938,0.06798904629493698,63,3,-0.24482969656930995,0.6891200143297516
348,2,0,-1.8079823159523878,25,36,-0.802320784084273,0.06798904629493698,106,3,-0.7156084987423729,-1.0712326118381552
349,4,4,0.24025338122776266,17,79,-0.08318376022278404,-1.51456252856746,73,3,-2.573698097424373,-0.6600420165744345
351,7,3,0.24025338122776266,17,86,-0.08318376022278404,0.06798904629493698,88,3,-0.29438535995594795,0.25514260691183277
352,11,1,1.110753552529327,17,117,-0.08318376022278404,0.06798904629493698,15,3,0.7710614028567738,0.40505584476839784
353,7,5,0.24025338122776266,17,117,-0.08318376022278404,0.06798904629493698,8,3,0.6471722443901782,0.8751694812353605
354,16,3,0.24025338122776266,14,20,1.3550902875001938,1.6567467057646377,87,3,0.3993939274569869,0.3964893740337368
355,4,3,0.24025338122776266,17,76,-0.08318376022278404,0.06798904629493698,73,3,-0.07138487471607603,-0.22043929337408846
356,10,3,0.24025338122776266,37,36,-0.802320784084273,-1.51456252856746,106,3,0.15161561052379613,-1.1469173807788837
357,4,1,0.24025338122776266,17,40,-0.08318376022278404,-1.51456252856746,90,3,0.7091168236234757,-0.18031965543342687
358,4,3,0.24025338122776266,25,31,-0.08318376022278404,-1.5083564439601564,88,3,0.3498382640703486,-0.8108547338581388
359,4,3,-0.5790408976442973,17,105,-0.08318376022278404,0.06798904629493698,88,3,-0.8890533205956065,0.43075525697238026
360,7,3,0.24025338122776266,37,48,-0.802320784084273,1.5822736904769952,26,3,-0.2696075282626288,-0.9798569240017728
361,2,3,-0.5790408976442973,17,31,-0.08318376022278404,0.06798904629493698,88,3,-0.09616270640939516,-0.2574178920453746
362,10,3,1.110753552529327,3,31,-0.44275227215352847,0.06798904629493698,98,3,0.8949505613233689,-0.5800882897175998
363,7,3,0.24025338122776266,17,31,-0.08318376022278404,-1.51456252856746,88,3,-0.2696075282626288,-0.6943078995130779
364,10,3,0.24025338122776266,37,48,-0.08318376022278404,0.06798904629493698,61,3,0.15161561052379613,-0.8941922166551642
365,7,3,0.24025338122776266,37,99,-0.08318376022278404,-1.5083564439601564,37,3,-0.0466070430227569,-1.0512441801239465
366,4,3,1.110753552529327,17,79,-0.08318376022278404,0.06798904629493698,73,3,0.8949505613233689,-0.057533574903288004
367,10,1,0.24025338122776266,14,40,-0.08318376022278404,0.06798904629493698,90,3,0.3993939274569869,-0.4515912286976872
368,4,3,0.24025338122776266,17,86,-0.08318376022278404,0.06798904629493698,12,3,0.31267151653037023,-0.3230941676777744
369,7,4,-0.5790408976442973,14,86,-0.08318376022278404,0.06798904629493698,88,3,-0.8890533205956065,0.8919169315216227
370,2,0,0.24025338122776266,6,86,0.6359532636387049,0.06798904629493698,108,3,0.22594910560375298,-0.0375451431890794
371,0,3,0.24025338122776266,37,43,-0.802320784084273,-0.7263897834399132,42,3,0.027726452057200486,-0.9984176105935381
372,2,1,1.110753552529327,14,52,1.3550902875001938,0.06798904629493698,18,3,1.4524517744230492,1.5329744914987429
373,10,3,1.110753552529327,3,18,-0.802320784084273,-0.7263897834399132,42,3,0.6471722443901782,-0.9084696678795992
374,4,0,-0.9374821446508234,6,76,-0.08318376022278404,0.06798904629493698,63,3,-0.5669415085824581,-0.36591224389985416
375,7,3,0.24025338122776266,17,43,-0.802320784084273,0.06798904629493698,42,3,-0.20766294902933125,-0.9084839453308236
376,10,2,-1.8079823159523878,29,57,-0.802320784084273,-0.7263897834399132,106,3,-0.6041082561224368,-0.8170939800432166
377,4,3,0.24025338122776266,37,2,-0.802320784084273,1.5822736904769952,53,3,-0.3439410233425862,-1.1654637899194245
378,2,3,-0.5790408976442973,37,36,-0.802320784084273,0.06798904629493698,106,3,-0.7156084987423729,-1.1983019277356244
379,0,3,0.24025338122776266,17,117,-0.08318376022278404,-1.51456252856746,90,2,0.3993939274569869,-0.39876465916727866
380,7,1,1.110753552529327,14,117,-0.08318376022278404,0.06798904629493698,90,3,1.5763409328896447,0.09380740807572034
381,10,3,0.24025338122776266,17,48,-0.802320784084273,-0.7263897834399132,26,3,-0.28199644410928837,-1.0305418758485163
382,2,1,0.24025338122776266,14,117,-0.08318376022278404,0.06798904629493698,15,3,0.2755047689903912,0.7562811448894924
383,10,3,-0.5790408976442973,14,31,-0.08318376022278404,0.06798904629493698,24,3,-0.7156084987423729,-0.0375451431890794
384,2,4,-0.9374821446508234,6,86,1.3550902875001938,1.6567467057646377,88,3,-1.211165132608755,0.8903464118869351
385,10,4,-0.5790408976442973,9,86,-0.08318376022278404,1.6567467057646377,88,3,-1.1739983850687765,1.6514773366615514
386,10,3,-0.9374821446508234,14,0,-0.802320784084273,-0.7263897834399132,88,3,-0.7156084987423729,-0.8228049605329906
387,4,5,0.24025338122776266,17,46,-0.08318376022278404,1.5822736904769952,67,3,0.18878235806377455,0.347946039870659
388,4,5,0.24025338122776266,14,3,-0.08318376022278404,0.06798904629493698,8,3,-0.09616270640939516,1.4415988036623606
389,10,0,-0.5790408976442973,26,86,1.3550902875001938,1.6567467057646377,88,3,-0.8147198255156494,1.9755754794562197
390,2,1,1.110753552529327,17,117,-0.08318376022278404,-1.51456252856746,90,3,1.1427288782565603,-0.12320985053568796
391,2,1,1.110753552529327,17,117,1.3550902875001938,0.06798904629493698,44,3,1.1427288782565603,0.6649054570531101
392,0,3,0.24025338122776266,29,79,0.6359532636387049,-1.51456252856746,25,3,0.15161561052379613,-0.6157961952299112
393,11,1,1.110753552529327,17,117,-0.08318376022278404,0.06798904629493698,44,3,0.7710614028567738,0.3193911374217893
394,4,3,0.24025338122776266,17,86,-0.08318376022278404,0.06798904629493698,12,2,0.31267151653037023,-0.49460918923690905
395,7,4,0.24025338122776266,17,43,-0.802320784084273,0.06798904629493698,54,3,-0.20766294902933125,-0.8941922166551642
396,10,3,0.24025338122776266,14,76,-0.08318376022278404,0.06798904629493698,66,3,0.027726452057200486,0.14886125999714064
397,10,3,-0.5790408976442973,14,31,-0.08318376022278404,0.06798904629493698,88,3,-0.22005186487599082,-0.2674121079024789
398,4,5,0.24025338122776266,16,117,-0.08318376022278404,0.06798904629493698,8,3,-0.36871885503590535,2.265407739312245
399,10,4,-0.5790408976442973,9,86,1.3550902875001938,-1.51456252856746,88,3,-1.1739983850687765,2.141193913659663
400,10,3,0.24025338122776266,37,36,-0.802320784084273,-1.51456252856746,106,3,0.15161561052379613,-1.169747025286755
401,2,1,1.110753552529327,17,117,1.3550902875001938,0.06798904629493698,90,3,1.0188397197899646,0.5763852594616146
402,10,3,5.36084262417814,14,79,-0.08318376022278404,0.06798904629493698,66,3,0.027726452057200486,0.027417259882098647
403,0,3,0.24025338122776266,17,117,-0.08318376022278404,0.06798904629493698,90,2,0.5232830859235825,-0.3516490701266438
404,11,1,1.110753552529327,17,117,1.3550902875001938,0.06798904629493698,82,3,0.8949505613233689,1.6043617476209167
405,2,4,-0.5790408976442973,17,86,-0.08318376022278404,1.6567467057646377,88,3,-1.211165132608755,1.0675295815821702
406,16,4,-0.9374821446508234,17,20,1.3550902875001938,1.6567467057646377,26,3,-1.0872759741421596,0.8876336961542923
407,4,4,-0.5790408976442973,17,1,-0.08318376022278404,1.6567467057646377,94,3,-0.8890533205956065,0.7919747729505793
408,10,3,10.481431867128515,17,48,-0.802320784084273,1.5822736904769952,26,3,0.15161561052379613,-1.022689277675077
409,10,3,-1.8079823159523878,37,36,-1.1618892960150173,0.06798904629493698,106,3,-1.1492205533754574,-1.1719600302265425
410,10,5,0.24025338122776266,17,117,-0.08318376022278404,1.6567467057646377,8,3,0.7338946553167949,1.1417723279492307
411,10,4,-0.5790408976442973,32,117,-0.08318376022278404,1.6567467057646377,108,3,-0.46783018180918184,1.167471740153213
412,7,3,0.24025338122776266,17,48,-0.802320784084273,-1.51456252856746,54,3,0.027726452057200486,-0.9370245703284685
413,0,0,-0.9374821446508234,15,20,-0.08318376022278404,0.06798904629493698,26,3,-0.5917193402757772,-0.48013185369533223
414,2,0,-0.9374821446508234,15,31,-0.08318376022278404,0.06798904629493698,88,3,-1.0005535632155427,-0.28168955912691374
415,4,3,0.24025338122776266,17,31,-0.802320784084273,0.06798904629493698,81,2,0.2755047689903912,-0.7515604789230612
416,4,3,-0.9374821446508234,37,48,-0.802320784084273,-0.7263897834399132,26,3,-0.5297747610424797,-0.6229206433909041
417,7,4,-0.5790408976442973,17,20,-0.08318376022278404,0.06798904629493698,26,3,-0.8023309096689898,0.534980650910754
418,4,3,0.24025338122776266,37,31,-0.08318376022278404,-1.51456252856746,88,3,0.07728211544383874,-0.835726053891104
419,10,4,-0.5790408976442973,14,76,-0.08318376022278404,0.06798904629493698,66,3,-0.405885602575884,0.12861583416089217
420,10,0,0.24025338122776266,13,117,1.3550902875001938,1.6567467057646377,90,3,-0.09616270640939516,1.1046509547657004
421,3,3,-1.449541068945861,21,57,-0.44275227215352847,0.06798904629493698,106,3,-0.8394976572089685,-0.965579472777338
422,7,3,0.24025338122776266,17,75,-0.08318376022278404,0.06798904629493698,100,3,0.2878936848370511,0.43075525697238026
423,2,3,10.481431867128515,17,0,-0.08318376022278404,-1.51456252856746,24,2,0.2755047689903912,-0.7542731946557037
424,4,1,6.231342795479703,9,103,1.3550902875001938,0.06798904629493698,82,3,2.901954928482217,2.389621564964828
425,4,1,0.24025338122776266,14,117,-0.08318376022278404,0.06798904629493698,44,3,0.6719500760834973,0.04811956415752897
426,4,3,0.24025338122776266,17,76,-0.08318376022278404,0.06798904629493698,73,3,-0.07138487471607603,0.02441899512496738
427,4,4,-0.5790408976442973,17,1,-0.08318376022278404,0.06798904629493698,88,2,-0.5917193402757772,-0.0375451431890794
428,7,1,1.110753552529327,17,117,0.6359532636387049,0.06798904629493698,82,3,1.5763409328896447,1.247425467010048
429,12,0,-1.8079823159523878,15,36,-0.802320784084273,-1.3221739057410509,106,3,-1.136831637528798,-1.1797412411438593
430,15,2,-1.8079823159523878,37,60,-0.802320784084273,0.06798904629493698,53,4,-1.1492205533754574,-1.2225735948171634
431,10,3,-0.9374821446508234,14,86,-0.08318376022278404,0.06798904629493698,88,3,-0.8394976572089685,-0.16461445908654862
432,10,3,-0.5790408976442973,14,47,-0.802320784084273,-0.7263897834399132,88,3,-0.46783018180918184,-0.7514177044108168
433,10,5,0.24025338122776266,19,1,1.3550902875001938,1.6567467057646377,24,3,0.2755047689903912,1.8841997916198379
434,10,3,0.24025338122776266,17,75,1.3550902875001938,1.6567467057646377,3,3,0.5232830859235825,1.8899107721096116
435,2,1,1.110753552529327,17,45,-0.08318376022278404,0.06798904629493698,18,3,1.3905071951897516,0.8133909497872317
436,7,3,0.24025338122776266,37,60,-0.802320784084273,1.5822736904769952,53,3,0.027726452057200486,-1.1112094752665724
437,6,4,-1.449541068945861,11,110,1.3550902875001938,1.6567467057646377,62,4,-1.211165132608755,1.5329744914987429
438,10,4,4.5415483453060785,30,86,2.7933643352231714,1.6567467057646377,88,3,-0.9386089839822448,1.794251848905899
439,2,3,0.24025338122776266,17,31,-0.802320784084273,0.06798904629493698,88,2,-0.09616270640939516,-0.8085275093085558
440,10,3,1.110753552529327,3,90,-0.08318376022278404,-1.51456252856746,33,3,0.8949505613233689,-0.8656373142062949
441,4,3,0.24025338122776266,17,79,-0.802320784084273,0.06798904629493698,73,3,0.15161561052379613,-0.5372559360442956
442,10,4,-1.3471292840868538,14,31,-0.08318376022278404,0.06798904629493698,88,3,-0.8890533205956065,0.4336107472172671
443,10,3,0.24025338122776266,17,61,-0.802320784084273,-0.7263897834399132,16,3,0.15161561052379613,-1.1083539850216855
444,7,1,0.24025338122776266,14,117,-0.08318376022278404,0.06798904629493698,90,3,0.15161561052379613,-0.0375451431890794
445,4,3,-0.5790408976442973,17,23,-0.08318376022278404,0.06798904629493698,46,3,-0.5421636768891392,0.07667446660639862
446,0,3,0.24025338122776266,37,31,-0.802320784084273,1.5822736904769952,88,2,0.3993939274569869,-0.9758592376589311
447,4,5,0.24025338122776266,17,53,-0.08318376022278404,0.06798904629493698,4,3,0.18878235806377455,1.2388589962753869
448,11,1,0.24025338122776266,17,40,-0.08318376022278404,0.06798904629493698,90,3,0.15161561052379613,-0.13928626061440136
449,13,4,-0.8350703597918161,36,66,1.3550902875001938,1.6567467057646377,11,6,-1.0253313949088618,2.0897950892516985
450,7,3,0.24025338122776266,37,31,-0.08318376022278404,-0.7263897834399132,88,3,-0.20766294902933125,-0.7656951556352516
451,4,5,0.24025338122776266,14,3,1.3550902875001938,0.06798904629493698,4,3,0.11444886298381717,1.2131595840714045
452,7,5,0.24025338122776266,14,75,-0.08318376022278404,1.6567467057646377,88,3,0.2878936848370511,0.5835239850738322
453,10,3,-0.5790408976442973,17,31,-0.08318376022278404,0.06798904629493698,88,3,-0.5297747610424797,0.3136801569320155
454,4,3,0.24025338122776266,17,76,-0.08318376022278404,0.06798904629493698,73,3,0.3498382640703486,-0.20887455788229634
455,4,0,-1.8079823159523878,25,99,-0.802320784084273,1.5822736904769952,37,3,-0.7527752462823516,-0.922747119104034
456,4,3,1.110753552529327,14,96,-0.08318376022278404,-1.51456252856746,15,3,2.901954928482217,1.3145294877648914
457,13,4,-0.8350703597918161,36,114,-0.802320784084273,-0.7263897834399132,62,6,-1.0228536117395297,-0.1945971066578617
458,13,4,9.406108126108936,36,66,-0.08318376022278404,0.06798904629493698,11,6,-1.0253313949088618,0.961876442521353
459,7,3,1.110753552529327,3,48,-0.08318376022278404,0.06798904629493698,26,3,0.5232830859235825,-0.6930229289028786
460,0,3,0.24025338122776266,17,48,-0.802320784084273,-1.51456252856746,24,3,0.18878235806377455,-0.829943686145208
461,0,2,-1.8079823159523878,37,60,-0.802320784084273,-0.7263897834399132,53,3,-0.8394976572089685,-0.9855679044915466
462,2,3,0.24025338122776266,17,31,-0.08318376022278404,-1.51456252856746,88,3,0.3622271799170085,-0.5372559360442956
463,10,3,-0.5790408976442973,14,86,-0.08318376022278404,1.6567467057646377,38,3,-0.7156084987423729,-0.46586867992212183
464,10,3,0.24025338122776266,17,75,-0.08318376022278404,0.06798904629493698,3,3,0.7338946553167949,1.377350273152404
465,2,3,0.24025338122776266,37,61,-0.802320784084273,1.5822736904769952,106,3,-0.09616270640939516,-1.1726025155316417
466,0,3,0.24025338122776266,37,48,-0.802320784084273,1.5822736904769952,98,3,0.15161561052379613,-0.9370245703284685
467,4,3,0.24025338122776266,17,79,-0.08318376022278404,-1.5083564439601564,73,3,-0.07138487471607603,-0.522978484819861
