,Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,sold
533,12,3,-0.9374821446508234,29,33,-0.802320784084273,-1.3221739057410509,39,3,-1.0872759741421596,0
534,2,1,0.24025338122776266,29,90,-0.08318376022278404,0.06798904629493698,99,3,0.2755047689903912,1
535,4,3,0.24025338122776266,25,74,-0.08318376022278404,0.06798904629493698,10,3,-0.18288511733601212,1
536,4,3,0.24025338122776266,25,38,-0.08318376022278404,0.06798904629493698,98,3,0.15161561052379613,0
537,7,3,0.24025338122776266,25,59,-0.802320784084273,0.06798904629493698,108,3,-0.2696075282626288,1
538,7,1,1.110753552529327,25,72,0.6359532636387049,-1.51456252856746,99,3,0.6719500760834973,1
539,10,3,-0.5790408976442973,29,94,-0.08318376022278404,0.06798904629493698,20,3,-0.2572186124159692,1
540,4,4,-0.9374821446508234,2,87,-0.08318376022278404,0.06798904629493698,70,3,-1.0872759741421596,0
541,4,3,-0.5790408976442973,25,83,-0.802320784084273,-0.7263897834399132,97,3,-0.5917193402757772,0
542,7,4,-0.9374821446508234,23,94,-0.08318376022278404,0.06798904629493698,58,3,-0.9138311522889256,1
543,0,1,0.24025338122776266,25,90,-0.08318376022278404,-1.51456252856746,56,4,0.3993939274569869,1
544,2,3,0.24025338122776266,7,17,-0.802320784084273,1.5822736904769952,3,3,-0.09616270640939516,1
545,7,3,0.24025338122776266,25,7,-0.802320784084273,-0.7263897834399132,58,3,0.027726452057200486,1
546,10,3,-0.5790408976442973,25,91,-0.802320784084273,1.5822736904769952,58,3,-0.2572186124159692,0
547,10,3,0.24025338122776266,25,58,-0.802320784084273,-1.51456252856746,97,3,0.08967103129049804,0
548,7,3,0.24025338122776266,25,83,-0.802320784084273,1.5822736904769952,97,3,-0.2696075282626288,1
549,10,3,0.24025338122776266,29,94,-0.08318376022278404,1.6567467057646377,58,3,-0.10855162225605473,1
550,10,3,0.24025338122776266,25,83,-0.802320784084273,-0.7263897834399132,97,3,0.15161561052379613,0
551,4,3,0.24025338122776266,25,91,-0.08318376022278404,0.06798904629493698,58,3,-0.22005186487599082,1
552,4,1,1.110753552529327,29,72,1.3550902875001938,0.06798904629493698,68,3,2.901954928482217,1
553,7,3,1.110753552529327,32,83,-0.08318376022278404,-1.51456252856746,97,3,0.7091168236234757,1
554,7,3,1.110753552529327,25,94,-0.08318376022278404,-1.51456252856746,10,3,0.6843389919301566,0
555,2,3,0.24025338122776266,7,5,-0.802320784084273,1.5822736904769952,39,4,-0.09616270640939516,0
556,12,3,-0.9374821446508234,29,48,-0.802320784084273,0.06798904629493698,41,3,-0.9014422364422661,1
557,10,3,1.110753552529327,32,94,-0.44275227215352847,0.06798904629493698,20,3,0.8949505613233689,0
558,7,3,0.24025338122776266,29,27,-0.44275227215352847,-0.7263897834399132,98,3,-0.20766294902933125,0
559,4,3,0.24025338122776266,7,83,-0.802320784084273,-1.51456252856746,52,3,0.126837778830477,0
560,0,0,-1.8079823159523878,16,81,-0.802320784084273,0.06798904629493698,39,3,-1.0253313949088618,0
561,10,3,0.24025338122776266,25,62,-0.802320784084273,-0.7263897834399132,58,3,-0.03421812717609762,1
562,7,4,-0.9374821446508234,5,100,1.3550902875001938,1.6567467057646377,66,3,-1.136831637528798,1
563,10,3,1.110753552529327,29,72,-0.08318376022278404,0.06798904629493698,0,3,1.6382855121229423,0
564,2,3,0.24025338122776266,25,90,-0.08318376022278404,0.06798904629493698,56,3,0.5232830859235825,0
565,4,4,-0.9374821446508234,31,38,-0.08318376022278404,-0.7263897834399132,70,3,-1.0748870582955,1
566,4,3,0.24025338122776266,7,39,-0.802320784084273,1.5822736904769952,58,3,-0.18288511733601212,1
568,10,3,0.24025338122776266,25,109,-0.802320784084273,1.5822736904769952,36,3,0.15161561052379613,0
569,10,3,-0.5790408976442973,7,91,-0.802320784084273,1.5822736904769952,58,3,-0.07138487471607603,0
570,7,5,1.110753552529327,32,8,-0.08318376022278404,1.5822736904769952,23,3,1.3161737001097942,1
571,7,3,-0.5790408976442973,7,59,-0.08318376022278404,-1.5083564439601564,108,3,-0.17049620148935254,0
572,7,3,0.24025338122776266,29,60,-0.44275227215352847,0.06798904629493698,98,3,-0.158107285642693,1
573,10,3,0.24025338122776266,25,91,-0.08318376022278404,0.06798904629493698,58,3,0.2755047689903912,1
574,10,3,0.24025338122776266,25,38,-0.802320784084273,1.5822736904769952,58,3,-0.03421812717609762,1
575,12,3,-0.5790408976442973,25,48,-0.802320784084273,-1.3221739057410509,41,3,-0.8394976572089685,1
576,16,4,-0.5790408976442973,20,94,1.3550902875001938,1.6567467057646377,58,3,-1.0377203107555213,0
577,10,1,1.110753552529327,29,51,4.23163838294615,0.06798904629493698,68,3,3.1249554137220885,1
578,11,1,1.110753552529327,25,107,1.3550902875001938,0.06798904629493698,68,3,2.555065284775749,0
579,4,3,0.24025338122776266,25,94,-0.08318376022278404,0.06798904629493698,65,4,0.15161561052379613,1
580,12,3,-0.5790408976442973,29,33,-0.802320784084273,-1.3221739057410509,39,3,-0.7775530779756706,1
581,4,3,0.24025338122776266,7,39,-0.08318376022278404,1.5822736904769952,58,3,-0.22005186487599082,1
582,7,3,-0.9374821446508234,25,7,-0.802320784084273,-0.7263897834399132,58,3,-0.7279974145890324,1
583,4,3,0.24025338122776266,25,74,1.3550902875001938,0.06798904629493698,10,3,-0.18288511733601212,1
584,4,2,-1.8079823159523878,7,22,-0.802320784084273,0.06798904629493698,6,7,-1.0129424790622021,0
585,11,1,1.110753552529327,25,51,1.3550902875001938,0.06798904629493698,85,3,3.0010662552554934,0
586,7,1,1.110753552529327,29,72,1.3550902875001938,0.06798904629493698,56,3,2.1090643142960053,1
587,10,4,-0.5790408976442973,29,28,0.6359532636387049,0.06798904629493698,97,3,7.832743435452719,0
588,10,3,0.24025338122776266,35,87,0.6359532636387049,-1.51456252856746,58,3,0.15161561052379613,1
589,2,1,1.110753552529327,29,90,-0.08318376022278404,0.06798904629493698,99,3,0.8082281503967522,1
590,2,0,0.24025338122776266,35,91,-0.08318376022278404,-1.51456252856746,97,3,0.15161561052379613,1
591,10,3,0.24025338122776266,25,117,0.6359532636387049,1.6567467057646377,98,3,0.15161561052379613,0
592,4,0,8.433196169948365,35,32,-0.802320784084273,-0.7263897834399132,33,3,-0.8518865730556281,0
593,15,3,0.24025338122776266,25,72,1.3550902875001938,0.06798904629493698,56,3,0.5232830859235825,0
594,10,3,1.110753552529327,25,83,-0.802320784084273,1.5822736904769952,97,3,0.8949505613233689,0
595,10,3,0.24025338122776266,7,37,-0.08318376022278404,-1.51456252856746,97,3,0.2631158531437319,0
596,10,0,-0.9374821446508234,16,94,-0.08318376022278404,1.6567467057646377,58,3,-0.8766644047489469,1
597,10,3,-0.5790408976442973,29,90,-0.08318376022278404,0.06798904629493698,77,3,-0.46783018180918184,0
598,4,0,-1.3471292840868538,20,91,-0.08318376022278404,0.06798904629493698,58,3,-0.9138311522889256,1
599,4,5,0.24025338122776266,20,72,-0.08318376022278404,0.06798904629493698,19,3,-0.021829211329437773,0
600,7,3,0.24025338122776266,25,94,-0.08318376022278404,0.06798904629493698,58,3,-0.29438535995594795,1
601,7,3,0.24025338122776266,7,7,-0.802320784084273,1.5822736904769952,58,3,0.027726452057200486,0
602,0,3,-0.5790408976442973,25,33,-0.802320784084273,0.06798904629493698,39,3,-0.5917193402757772,1
603,11,1,1.110753552529327,25,51,1.3550902875001938,0.06798904629493698,109,3,2.555065284775749,0
604,4,3,0.24025338122776266,7,83,-0.802320784084273,-1.51456252856746,52,4,0.126837778830477,1
605,11,1,0.24025338122776266,27,72,1.3550902875001938,0.06798904629493698,99,3,-0.3439410233425862,0
606,16,3,0.24025338122776266,29,21,-0.08318376022278404,0.06798904629493698,97,3,0.15161561052379613,1
607,10,3,0.24025338122776266,25,91,-0.44275227215352847,-1.51456252856746,58,3,0.3993939274569869,1
608,10,0,0.24025338122776266,16,72,-0.08318376022278404,0.06798904629493698,77,3,-0.09616270640939516,0
609,0,3,-0.5790408976442973,7,59,-0.802320784084273,0.06798904629493698,108,3,-0.5917193402757772,0
610,10,3,0.24025338122776266,30,43,4.23163838294615,-1.51456252856746,64,3,0.5232830859235825,0
611,4,1,0.24025338122776266,25,70,1.3550902875001938,-1.51456252856746,28,3,0.6347833285435184,0
612,4,3,0.24025338122776266,7,15,-0.802320784084273,-1.51456252856746,97,4,0.126837778830477,1
613,4,3,0.24025338122776266,7,15,-0.802320784084273,-1.51456252856746,97,4,0.21356018975709368,1
614,4,3,0.24025338122776266,7,39,-0.802320784084273,1.5822736904769952,58,4,-0.18288511733601212,0
615,2,1,1.110753552529327,25,72,-0.08318376022278404,0.06798904629493698,56,3,1.1427288782565603,1
617,7,4,0.24025338122776266,25,94,-0.08318376022278404,1.6567467057646377,58,3,-0.29438535995594795,0
618,11,1,0.24025338122776266,25,72,1.3550902875001938,0.06798904629493698,68,3,1.0683953831766029,1
619,0,0,-1.8079823159523878,39,25,-0.802320784084273,0.06798904629493698,6,7,-1.0253313949088618,0
620,7,3,-0.5790408976442973,7,39,-0.08318376022278404,0.06798904629493698,58,3,0.2878936848370511,0
621,10,3,-0.5790408976442973,25,58,-0.08318376022278404,0.06798904629493698,97,1,-0.5297747610424797,1
622,4,3,0.24025338122776266,25,38,-0.802320784084273,-1.51456252856746,98,3,0.15161561052379613,0
623,5,3,0.24025338122776266,7,91,-0.08318376022278404,0.06798904629493698,58,3,0.15161561052379613,0
624,7,3,0.24025338122776266,7,58,-0.802320784084273,1.5822736904769952,97,1,-0.24482969656930995,0
626,12,3,-0.5790408976442973,25,48,-1.1618892960150173,0.06798904629493698,41,3,-0.8394976572089685,1
627,10,3,0.24025338122776266,25,91,-0.802320784084273,-0.7263897834399132,58,3,0.15161561052379613,0
628,2,0,-0.9374821446508234,20,91,-0.44275227215352847,-1.51456252856746,58,3,-0.7156084987423729,1
630,2,4,-0.5790408976442973,25,94,1.3550902875001938,1.6567467057646377,58,3,11.177750714050799,0
631,4,1,0.24025338122776266,25,72,1.3550902875001938,0.06798904629493698,103,3,0.6719500760834973,1
632,10,3,0.24025338122776266,25,38,-0.802320784084273,0.06798904629493698,70,3,-0.3439410233425862,0
633,10,3,0.24025338122776266,25,83,-0.802320784084273,-1.51456252856746,46,3,0.15161561052379613,0
634,2,3,0.24025338122776266,7,5,-0.08318376022278404,-1.51456252856746,39,3,-0.09616270640939516,1
635,2,3,0.24025338122776266,25,90,-0.08318376022278404,-1.51456252856746,56,3,-0.10855162225605473,1
636,4,4,-0.9374821446508234,2,38,-0.08318376022278404,0.06798904629493698,70,3,-1.0501092266021808,1
637,10,3,-0.5790408976442973,7,22,-1.1618892960150173,0.06798904629493698,6,3,-0.8147198255156494,0
638,10,0,-0.9374821446508234,16,94,-0.08318376022278404,0.06798904629493698,58,3,-0.8766644047489469,0
639,4,3,0.24025338122776266,26,72,1.3550902875001938,-1.51456252856746,56,3,-0.021829211329437773,0
640,10,1,0.24025338122776266,29,72,-0.08318376022278404,0.06798904629493698,11,3,0.5232830859235825,1
641,7,3,0.9571358752408156,32,57,-0.08318376022278404,-1.51456252856746,101,3,0.6471722443901782,0
642,10,4,-0.5790408976442973,29,94,1.3550902875001938,1.6567467057646377,58,3,-1.1616094692221168,1
643,2,1,0.24025338122776266,29,72,-0.08318376022278404,-1.51456252856746,103,3,0.5232830859235825,0
644,0,3,0.24025338122776266,7,83,-0.802320784084273,1.5822736904769952,97,3,0.3993939274569869,0
645,10,3,-0.5790408976442973,7,22,-0.802320784084273,0.06798904629493698,41,3,-0.8023309096689898,1
646,0,4,-0.5790408976442973,29,91,-0.08318376022278404,0.06798904629493698,22,3,-0.3439410233425862,1
647,14,1,-0.5790408976442973,25,72,1.3550902875001938,0.06798904629493698,99,3,-0.158107285642693,1
648,16,3,-0.9374821446508234,25,58,-0.08318376022278404,0.06798904629493698,97,3,-1.0872759741421596,1
649,10,4,-1.3471292840868538,29,94,-0.08318376022278404,0.06798904629493698,58,3,-0.8890533205956065,1
650,2,1,1.110753552529327,29,51,4.23163838294615,1.6567467057646377,95,3,2.133842145989324,1
651,0,1,0.24025338122776266,25,90,-0.08318376022278404,-1.51456252856746,56,4,0.3993939274569869,0
652,4,4,-0.9374821446508234,25,38,-0.08318376022278404,0.06798904629493698,70,3,-1.0872759741421596,0
653,11,1,0.24025338122776266,25,72,-0.08318376022278404,0.06798904629493698,103,3,0.15161561052379613,0
654,7,3,0.24025338122776266,7,83,-0.802320784084273,1.5822736904769952,97,3,-0.2696075282626288,0
655,16,3,0.24025338122776266,29,91,-0.08318376022278404,1.5822736904769952,58,3,-0.09616270640939516,0
656,4,3,0.24025338122776266,25,87,-0.08318376022278404,0.06798904629493698,98,3,5.107181949187618,0
657,4,3,0.24025338122776266,25,87,1.3550902875001938,0.06798904629493698,98,3,0.15161561052379613,0
658,10,1,0.24025338122776266,29,70,-0.08318376022278404,0.06798904629493698,88,3,1.5267852695030064,1
659,4,1,1.110753552529327,30,72,4.23163838294615,0.06798904629493698,68,3,2.901954928482217,0
660,4,3,-0.5790408976442973,25,46,-0.08318376022278404,0.06798904629493698,97,3,-0.6412750036624155,1
661,10,3,0.24025338122776266,7,5,-0.802320784084273,1.5822736904769952,39,3,0.15161561052379613,0
662,10,3,0.24025338122776266,25,58,-0.802320784084273,1.5822736904769952,97,3,0.15161561052379613,0
663,7,3,0.24025338122776266,28,83,-0.44275227215352847,-1.51456252856746,65,3,-0.0466070430227569,1
664,11,1,1.110753552529327,25,72,-0.08318376022278404,0.06798904629493698,99,3,0.7710614028567738,0
665,16,3,0.24025338122776266,7,20,-0.802320784084273,-0.7263897834399132,97,3,0.027726452057200486,1
667,7,3,0.24025338122776266,25,94,-0.08318376022278404,-1.51456252856746,98,3,0.027726452057200486,0
668,16,3,0.24025338122776266,29,91,-0.08318376022278404,0.06798904629493698,58,3,-0.09616270640939516,1
669,0,3,0.24025338122776266,7,83,-0.802320784084273,-0.7263897834399132,97,4,0.027726452057200486,1
670,13,4,-0.8350703597918161,14,74,-0.08318376022278404,0.06798904629493698,84,5,-1.0228536117395297,1
671,10,3,0.24025338122776266,25,91,-0.08318376022278404,0.06798904629493698,65,3,-0.22005186487599082,1
672,10,0,-0.9374821446508234,16,91,-0.08318376022278404,0.06798904629493698,58,3,-0.963386815675564,1
673,10,3,10.481431867128515,7,9,-0.802320784084273,-0.7263897834399132,3,3,0.15161561052379613,1
674,7,0,-0.5790408976442973,16,7,-0.802320784084273,-0.7263897834399132,20,3,-0.5545525927357988,1
675,11,1,0.24025338122776266,25,72,1.3550902875001938,0.06798904629493698,56,3,0.3993939274569869,0
676,2,4,-0.5790408976442973,25,91,-0.08318376022278404,0.06798904629493698,58,3,-1.211165132608755,1
677,7,0,-1.8079823159523878,35,5,-0.08318376022278404,0.06798904629493698,39,7,-0.8394976572089685,1
678,9,4,0.24025338122776266,29,87,-0.08318376022278404,1.6567467057646377,58,3,-1.2235540484554144,1
679,0,1,0.24025338122776266,25,90,1.3550902875001938,0.06798904629493698,103,3,0.5232830859235825,1
680,11,1,0.24025338122776266,25,90,-0.08318376022278404,0.06798904629493698,56,3,0.15161561052379613,1
681,2,3,0.24025338122776266,7,5,-0.802320784084273,-0.7263897834399132,39,3,-0.2696075282626288,1
682,4,1,0.24025338122776266,25,90,1.3550902875001938,0.06798904629493698,99,3,1.4028961110364109,0
683,7,3,1.110753552529327,29,83,-0.802320784084273,0.06798904629493698,59,3,0.5232830859235825,0
684,10,0,-0.9374821446508234,16,87,-0.08318376022278404,1.6567467057646377,70,3,-1.099664889988819,0
685,4,1,0.24025338122776266,25,107,1.3550902875001938,0.06798904629493698,68,3,1.7497857547428786,0
686,7,3,0.24025338122776266,7,91,-0.802320784084273,1.5822736904769952,12,3,-0.2696075282626288,0
687,4,3,0.24025338122776266,7,83,-0.802320784084273,-1.51456252856746,65,3,0.15161561052379613,1
688,7,3,1.110753552529327,29,42,-0.44275227215352847,-1.5083564439601564,34,3,0.7091168236234757,1
689,10,3,0.24025338122776266,7,98,-0.802320784084273,1.5822736904769952,83,3,0.027726452057200486,0
690,0,3,-0.5790408976442973,7,98,-0.802320784084273,0.06798904629493698,83,7,-0.7775530779756706,0
691,10,3,-0.5790408976442973,25,91,-0.802320784084273,0.06798904629493698,58,3,-0.46783018180918184,0
692,7,5,1.110753552529327,25,72,-0.08318376022278404,1.5822736904769952,23,3,1.3161737001097942,1
693,10,0,-0.5790408976442973,19,94,-0.08318376022278404,0.06798904629493698,58,3,-0.8147198255156494,0
694,16,3,-0.9374821446508234,29,91,-0.08318376022278404,0.06798904629493698,58,3,-0.7156084987423729,0
695,0,2,-1.8079823159523878,7,79,-0.802320784084273,0.06798904629493698,41,3,-0.8394976572089685,1
696,10,0,-0.5790408976442973,20,94,1.3550902875001938,1.6567467057646377,58,3,-0.8642754889022877,0
697,2,0,-1.3471292840868538,20,75,-0.802320784084273,0.06798904629493698,66,7,-1.0872759741421596,1
698,16,4,-0.9374821446508234,20,21,1.3550902875001938,1.6567467057646377,97,3,-0.8890533205956065,0
700,4,1,0.24025338122776266,25,90,-0.08318376022278404,-1.51456252856746,56,3,0.59761658100354,1
701,10,3,0.24025338122776266,25,85,-0.802320784084273,0.06798904629493698,98,3,0.15161561052379613,0
702,10,3,0.24025338122776266,7,117,-0.08318376022278404,-1.51456252856746,43,3,0.15161561052379613,0
703,10,3,0.24025338122776266,25,91,-0.802320784084273,0.06798904629493698,58,3,0.027726452057200486,1
704,10,3,0.24025338122776266,7,83,-0.802320784084273,1.5822736904769952,97,3,-0.22005186487599082,0
705,4,3,0.24025338122776266,25,91,-0.08318376022278404,0.06798904629493698,58,3,0.126837778830477,1
706,0,0,-0.9374821446508234,16,38,-1.3416735519803895,0.06798904629493698,70,3,-0.5917193402757772,0
707,10,5,0.24025338122776266,25,21,1.3550902875001938,1.6567467057646377,102,1,0.126837778830477,0
708,10,3,-0.5790408976442973,25,110,-0.08318376022278404,0.06798904629493698,97,3,-0.3439410233425862,0
709,7,3,1.110753552529327,29,12,-0.44275227215352847,-1.5083564439601564,98,3,0.7834503187034332,0
710,10,1,0.24025338122776266,29,72,-0.08318376022278404,0.06798904629493698,103,3,0.5232830859235825,0
711,4,3,-0.5790408976442973,25,8,-0.08318376022278404,0.06798904629493698,10,4,-0.5421636768891392,1
712,4,3,0.24025338122776266,25,91,-0.08318376022278404,-1.51456252856746,58,4,-0.1209405381027143,1
713,2,3,-0.5790408976442973,25,5,-0.802320784084273,0.06798904629493698,39,3,-0.7156084987423729,0
714,4,3,0.24025338122776266,25,39,1.3550902875001938,1.6567467057646377,58,3,-0.18288511733601212,0
715,10,3,-0.5790408976442973,29,91,-0.08318376022278404,0.06798904629493698,5,3,-0.2572186124159692,1
716,4,3,0.24025338122776266,25,39,-0.08318376022278404,0.06798904629493698,58,3,-0.22005186487599082,0
717,10,3,0.24025338122776266,7,14,-0.802320784084273,1.5822736904769952,61,3,0.1392266946771363,0
718,12,3,-0.5790408976442973,6,31,-0.802320784084273,-1.3221739057410509,6,3,-0.8394976572089685,1
719,7,3,1.110753552529327,25,94,-0.08318376022278404,0.06798904629493698,10,3,0.6843389919301566,1
720,10,4,-0.5790408976442973,33,21,9.984734573838061,1.6567467057646377,97,3,-1.1244427216821382,0
721,7,0,-0.9374821446508234,39,91,-0.08318376022278404,0.06798904629493698,58,3,-0.6164971719690964,0
722,10,4,-0.5790408976442973,29,91,-0.08318376022278404,0.06798904629493698,58,3,-0.9386089839822448,0
723,4,1,1.110753552529327,27,72,4.23163838294615,0.06798904629493698,68,3,2.82762143340226,0
724,11,1,1.110753552529327,25,72,-0.08318376022278404,0.06798904629493698,103,3,0.7710614028567738,0
725,10,3,0.24025338122776266,7,91,-0.802320784084273,-1.51456252856746,58,3,-0.22005186487599082,1
727,4,0,-0.9374821446508234,20,7,-0.802320784084273,-1.51456252856746,58,3,-0.45544126596252227,1
728,4,3,0.24025338122776266,7,91,-0.08318376022278404,-1.51456252856746,38,4,0.3002826006837104,0
729,7,3,0.24025338122776266,25,57,-0.802320784084273,-1.51456252856746,12,3,0.027726452057200486,1
730,0,1,1.110753552529327,29,70,1.3550902875001938,0.06798904629493698,99,3,2.629398779855707,0
731,4,3,0.24025338122776266,7,91,0.6359532636387049,-1.51456252856746,58,3,0.21356018975709368,0
732,7,3,0.24025338122776266,25,60,-0.44275227215352847,0.06798904629493698,12,3,0.027726452057200486,1
733,0,3,0.24025338122776266,7,91,-0.802320784084273,1.5822736904769952,58,3,0.3993939274569869,1
734,10,3,-0.9374821446508234,29,91,-0.08318376022278404,0.06798904629493698,58,3,-0.7899419938223302,1
735,10,3,0.24025338122776266,25,94,-0.802320784084273,-1.51456252856746,58,3,-0.28199644410928837,0
736,7,5,0.24025338122776266,25,72,1.3550902875001938,0.06798904629493698,14,3,0.6471722443901782,0
737,4,0,-0.9374821446508234,20,38,-0.08318376022278404,-1.51456252856746,70,3,-0.653663919509075,1
738,11,1,0.24025338122776266,25,72,1.3550902875001938,0.06798904629493698,99,3,-0.3439410233425862,0
739,0,3,0.24025338122776266,7,83,-0.802320784084273,1.5822736904769952,97,3,0.3993939274569869,1
740,4,3,0.24025338122776266,25,94,-0.08318376022278404,0.06798904629493698,20,3,-0.09616270640939516,0
741,4,3,0.24025338122776266,7,83,-0.08318376022278404,0.06798904629493698,97,3,-0.09616270640939516,0
742,16,3,-0.5790408976442973,16,91,-0.08318376022278404,0.06798904629493698,58,3,-1.0253313949088618,0
743,10,0,-0.5790408976442973,20,91,-0.08318376022278404,0.06798904629493698,58,3,-0.46783018180918184,1
744,10,5,0.24025338122776266,30,74,1.3550902875001938,-1.51456252856746,102,3,0.5232830859235825,0
745,0,3,-0.5790408976442973,7,22,-1.1618892960150173,0.06798904629493698,6,7,-0.492608013502501,1
746,15,4,-0.9374821446508234,25,94,1.3550902875001938,0.06798904629493698,58,3,-1.570443692161882,0
748,4,3,-0.5790408976442973,7,91,-0.08318376022278404,0.06798904629493698,58,3,-0.5917193402757772,1
749,7,5,1.110753552529327,29,104,1.3550902875001938,0.06798904629493698,37,1,1.1427288782565603,1
750,10,2,-1.8079823159523878,35,22,-0.802320784084273,-0.7263897834399132,6,3,-0.8394976572089685,1
751,7,3,0.24025338122776266,25,46,-0.08318376022278404,0.06798904629493698,97,3,-0.29438535995594795,0
752,2,3,0.24025338122776266,7,110,-0.802320784084273,-1.51456252856746,30,3,0.461338506690285,1
754,2,3,0.24025338122776266,7,94,-0.802320784084273,0.06798904629493698,58,3,0.3622271799170085,0
755,10,0,-0.9374821446508234,5,45,-0.08318376022278404,0.06798904629493698,86,3,-0.963386815675564,1
756,7,3,0.24025338122776266,29,90,-0.08318376022278404,0.06798904629493698,56,3,0.15161561052379613,0
757,7,5,0.24025338122776266,25,70,-0.08318376022278404,0.06798904629493698,47,1,0.6347833285435184,0
758,4,1,0.24025338122776266,30,72,1.3550902875001938,0.06798904629493698,68,3,2.901954928482217,1
759,0,3,0.24025338122776266,7,91,-0.802320784084273,0.06798904629493698,58,3,0.027726452057200486,0
760,10,1,0.24025338122776266,29,72,-0.08318376022278404,0.06798904629493698,56,3,0.5232830859235825,1
761,4,4,-1.3471292840868538,25,74,1.3550902875001938,0.06798904629493698,58,3,-1.1120538058354787,1
762,6,4,-1.449541068945861,12,102,-0.08318376022278404,0.06798904629493698,33,7,-1.211165132608755,1
763,2,4,-0.9374821446508234,23,91,-0.08318376022278404,0.06798904629493698,58,3,-1.0872759741421596,1
764,4,3,-0.9374821446508234,7,83,-0.802320784084273,1.5822736904769952,97,3,-0.5297747610424797,1
765,0,3,-0.9374821446508234,7,58,-0.802320784084273,-0.7263897834399132,97,3,-0.5917193402757772,0
766,2,3,1.110753552529327,7,109,-0.802320784084273,-1.51456252856746,5,3,0.8949505613233689,0
767,4,1,0.24025338122776266,9,70,1.3550902875001938,0.06798904629493698,94,3,0.795839234550093,1
768,15,4,-0.9374821446508234,20,94,-0.08318376022278404,0.06798904629493698,58,3,-0.9509978998289044,0
769,0,3,0.24025338122776266,7,109,-0.802320784084273,-1.51456252856746,36,4,0.027726452057200486,1
770,4,3,0.24025338122776266,25,94,1.3550902875001938,0.06798904629493698,38,3,0.2755047689903912,1
771,15,0,-0.06698197334925972,20,94,1.3550902875001938,0.06798904629493698,40,3,-0.45544126596252227,0
772,16,3,-0.5790408976442973,0,58,-0.802320784084273,-0.7263897834399132,97,3,-0.405885602575884,0
773,4,1,0.24025338122776266,25,72,-0.08318376022278404,-1.51456252856746,56,3,0.6719500760834973,1
775,2,0,0.24025338122776266,20,94,0.6359532636387049,-1.5083564439601564,20,3,0.2755047689903912,1
776,10,3,0.24025338122776266,27,101,1.3550902875001938,1.6567467057646377,37,1,0.5232830859235825,1
777,0,3,-0.5790408976442973,29,7,-0.802320784084273,-0.7263897834399132,58,3,-0.3439410233425862,0
778,14,1,-0.5790408976442973,25,72,1.3550902875001938,1.6567467057646377,99,3,-0.158107285642693,0
779,2,3,0.24025338122776266,28,54,-0.08318376022278404,-0.7263897834399132,36,3,-0.09616270640939516,1
780,4,1,1.110753552529327,29,72,4.23163838294615,0.06798904629493698,13,3,2.901954928482217,0
781,2,1,1.110753552529327,29,70,1.3550902875001938,0.06798904629493698,68,3,2.753287938322302,0
782,16,4,-0.5790408976442973,29,28,1.3550902875001938,1.6567467057646377,25,3,-0.7527752462823516,1
783,10,3,0.24025338122776266,7,96,-0.08318376022278404,-1.51456252856746,108,3,0.15161561052379613,1
784,10,4,-0.5790408976442973,25,94,1.3550902875001938,1.6567467057646377,58,3,-0.46783018180918184,0
785,11,1,-0.5790408976442973,29,72,1.3550902875001938,0.06798904629493698,99,3,-0.5917193402757772,0
786,11,1,0.24025338122776266,25,90,-0.08318376022278404,0.06798904629493698,56,3,0.15161561052379613,1
787,10,1,0.24025338122776266,29,72,-0.802320784084273,-1.51456252856746,56,3,0.3993939274569869,0
788,0,1,1.110753552529327,29,72,1.3550902875001938,0.06798904629493698,99,3,2.629398779855707,1
789,4,1,0.24025338122776266,25,90,-0.08318376022278404,0.06798904629493698,56,3,0.6719500760834973,0
790,2,1,0.24025338122776266,25,72,-0.08318376022278404,0.06798904629493698,53,3,0.2011712739104344,1
791,17,3,-0.5790408976442973,28,5,-0.802320784084273,0.06798904629493698,39,3,-1.0624981424488404,0
792,10,0,-0.9374821446508234,16,94,-0.08318376022278404,1.6567467057646377,58,3,-0.8766644047489469,1
793,10,0,0.24025338122776266,20,91,-0.08318376022278404,0.06798904629493698,62,3,0.002948620363881357,0
794,1,4,-1.6031587462343726,21,103,-0.08318376022278404,0.06798904629493698,4,8,-1.434165617848627,1
795,10,0,-0.5790408976442973,15,91,-0.08318376022278404,0.06798904629493698,58,3,-0.8147198255156494,1
796,2,3,-0.5790408976442973,7,5,-0.802320784084273,0.06798904629493698,39,3,-0.5545525927357988,0
797,4,3,0.24025338122776266,7,91,-0.08318376022278404,-0.7263897834399132,58,3,-0.158107285642693,0
798,10,0,-0.6302467900738009,16,94,-0.08318376022278404,0.06798904629493698,58,3,-0.8642754889022877,0
799,4,3,0.24025338122776266,25,83,-0.08318376022278404,0.06798904629493698,90,3,-0.09616270640939516,0
800,7,5,0.24025338122776266,25,72,-0.08318376022278404,0.06798904629493698,14,3,1.3161737001097942,1
801,2,3,0.24025338122776266,25,91,-0.08318376022278404,0.06798904629493698,58,3,0.3622271799170085,0
802,4,4,-0.9374821446508234,25,91,-0.08318376022278404,0.06798904629493698,58,3,-0.9757757315222234,0
803,4,3,0.24025338122776266,26,90,-0.08318376022278404,0.06798904629493698,56,3,-0.021829211329437773,1
804,4,2,-1.8079823159523878,7,109,-0.802320784084273,-0.7263897834399132,36,3,-0.5545525927357988,1
