Ram,ScreenResolution,Cpu,Memory,Price
-0.083183760222784,14,75,1.6567467057646377,0.5835239850738322
-0.083183760222784,17,31,0.0679890462949369,0.3136801569320155
-0.083183760222784,17,76,0.0679890462949369,-0.2088745578822963
-0.802320784084273,25,99,1.5822736904769952,-0.922747119104034
-0.083183760222784,14,96,-1.51456252856746,1.3145294877648914
-0.802320784084273,36,114,-0.7263897834399132,-0.1945971066578617
-0.083183760222784,36,66,0.0679890462949369,0.961876442521353
-0.083183760222784,3,48,0.0679890462949369,-0.6930229289028786
-0.802320784084273,17,48,-1.51456252856746,-0.829943686145208
-0.802320784084273,37,60,-0.7263897834399132,-0.9855679044915466
-0.083183760222784,17,31,-1.51456252856746,-0.5372559360442956
-0.083183760222784,14,86,1.6567467057646377,-0.4658686799221218
-0.083183760222784,17,75,0.0679890462949369,1.377350273152404
-0.802320784084273,37,61,1.5822736904769952,-1.1726025155316415
-0.802320784084273,37,48,1.5822736904769952,-0.9370245703284684
-0.083183760222784,17,79,-1.5083564439601564,-0.522978484819861
0.6359532636387049,14,117,-1.51456252856746,0.8191019302770055
0.6359532636387049,12,22,0.0679890462949369,1.046113404745518
-0.083183760222784,13,76,1.6567467057646377,1.247425467010048
-0.083183760222784,17,31,1.5822736904769952,0.0409808385453117
-0.083183760222784,11,37,-0.7263897834399132,0.2137379983609721
-0.083183760222784,6,79,0.0679890462949369,1.0230553210180555
0.6359532636387049,19,8,0.0679890462949369,0.2480038812996155
-0.083183760222784,37,26,-0.7263897834399132,-0.550105642146287
-0.083183760222784,17,117,0.0679890462949369,1.8313732220894288
-0.083183760222784,17,31,-0.4036733838601303,0.3408073142584413
-0.083183760222784,14,31,0.0679890462949369,0.7805528119710318
-0.083183760222784,14,76,1.6567467057646377,0.1951773117692069
-0.802320784084273,37,0,-1.51456252856746,-0.7691217439291159
-0.802320784084273,14,79,-0.7263897834399132,-0.5700940738604956
-0.802320784084273,17,92,0.0679890462949369,-1.2512712717782777
-0.802320784084273,37,85,-0.7263897834399132,-0.799961038573895
-0.083183760222784,14,79,0.0679890462949369,-0.1089323993112531
1.3550902875001938,14,3,1.6567467057646377,1.7314310635183858
1.3550902875001938,17,117,1.6567467057646377,1.1046509547657004
1.3550902875001938,14,86,1.6567467057646377,0.9604486973989096
1.3550902875001938,17,86,1.6567467057646377,1.1774659560103176
-0.083183760222784,14,31,0.0679890462949369,-0.1617732462928861
4.23163838294615,6,86,1.6567467057646377,2.389621564964828
-0.083183760222784,17,117,0.0679890462949369,0.3208188825442327
-0.083183760222784,37,72,-1.51456252856746,-0.7799726068596864
2.7933643352231714,15,8,0.0679890462949369,0.2051715276263114
-0.083183760222784,29,63,-0.4036733838601303,-0.0375451431890794
-0.083183760222784,17,76,0.0679890462949369,-0.3232369421900187
-0.083183760222784,17,1,-1.51456252856746,0.8904891863991792
-0.083183760222784,14,0,0.0679890462949369,-0.2517069115556006
-0.083183760222784,14,31,0.0679890462949369,-0.3059612262084527
-0.802320784084273,37,36,0.0679890462949369,-1.121203691123677
-0.083183760222784,37,31,0.0679890462949369,-0.7228770794131718
-0.083183760222784,15,79,0.0679890462949369,0.6763274180326581
-0.802320784084273,37,36,1.5822736904769952,-1.1797412411438593
-0.802320784084273,37,60,-1.4214712594579073,-1.2282845753069376
-0.083183760222784,17,31,0.0679890462949369,-0.2517069115556006
-0.083183760222784,17,86,0.0679890462949369,0.1409229971163549
-0.802320784084273,14,79,-1.51456252856746,-0.7314292726966082
-0.083183760222784,14,86,1.6567467057646377,0.282269764238259
-0.083183760222784,14,117,0.0679890462949369,0.0338421129330943
-0.083183760222784,15,31,-0.7263897834399132,-0.3230941676777744
-0.802320784084273,17,86,1.5822736904769952,-0.6943078995130779
-0.083183760222784,17,31,-1.51456252856746,-0.4130421103917132
1.3550902875001938,17,76,0.0679890462949369,0.1341269303335239
1.3550902875001938,14,76,0.0679890462949369,0.3921347514102842
-1.1618892960150171,37,36,0.0679890462949369,-1.256839477755807
-0.802320784084273,25,79,-1.51456252856746,-0.8621107837538594
2.7933643352231714,17,117,1.6567467057646377,2.6309104906577754
-0.083183760222784,17,31,0.0679890462949369,-0.3373716189022092
1.3550902875001938,17,117,0.0679890462949369,0.5406916314005278
-0.083183760222784,14,117,0.0679890462949369,0.390778393543963
-0.083183760222784,14,86,0.0679890462949369,0.390778393543963
-0.083183760222784,17,105,0.0679890462949369,0.2204912327901297
-0.802320784084273,37,48,-0.7263897834399132,-0.6229206433909041
-0.083183760222784,14,79,0.0679890462949369,-0.3373716189022092
-0.083183760222784,17,63,0.0679890462949369,0.3065414313197979
-0.802320784084273,17,86,-1.51456252856746,-0.4658686799221218
-0.083183760222784,37,48,-1.5083564439601564,-0.9513020215529032
-0.802320784084273,17,31,1.5822736904769952,-0.7714061361250255
-0.083183760222784,17,23,0.0679890462949369,0.3593680008502065
1.3550902875001938,14,117,0.0679890462949369,2.6948306397895694
-0.083183760222784,14,31,1.5822736904769952,-0.3787762274530698
-0.083183760222784,19,86,0.0679890462949369,0.2480038812996155
-0.802320784084273,14,57,-1.3221739057410509,-1.079799082572816
-0.083183760222784,14,40,0.0679890462949369,0.7477146741548317
-0.083183760222784,17,1,0.0679890462949369,0.347946039870659
-0.083183760222784,17,79,0.0679890462949369,-0.4681387946668069
-0.802320784084273,17,99,0.0679890462949369,-1.0369810063507363
0.6359532636387049,17,117,-1.51456252856746,0.961876442521353
-0.083183760222784,14,86,0.0679890462949369,-0.3802039725755134
-0.083183760222784,7,76,0.0679890462949369,0.390778393543963
-0.802320784084273,17,48,-0.7263897834399132,-0.5560022295019785
-0.083183760222784,34,86,0.0679890462949369,0.0281311324433203
-0.083183760222784,17,40,-1.51456252856746,-0.4672964250445653
-0.802320784084273,37,89,1.5822736904769952,-1.1083539850216857
-0.802320784084273,17,0,-0.7263897834399132,-0.5993628488705868
-0.802320784084273,17,31,1.5822736904769952,-0.4858571116363304
-0.802320784084273,17,63,-1.51456252856746,-0.9465190753927176
-0.802320784084273,17,48,1.5822736904769952,-1.0398222191443989
-0.083183760222784,14,86,1.6567467057646377,0.8619342839503096
-0.802320784084273,17,48,-0.7263897834399132,-0.8941922166551642
-0.083183760222784,17,31,0.0679890462949369,-0.0118600084363212
1.3550902875001938,14,117,0.0679890462949369,2.24684705272048
-0.083183760222784,3,48,-1.51456252856746,-0.8297295243768413
-0.083183760222784,17,86,-1.51456252856746,0.2208767239731893
-0.802320784084273,37,36,1.5822736904769952,-1.28682212532712
-0.802320784084273,14,92,0.0679890462949369,-1.2425620265313722
-0.4427522721535284,3,86,0.0679890462949369,-0.2517069115556006
-0.4427522721535284,14,74,-0.7263897834399132,-0.7943928325963655
-0.802320784084273,37,48,-1.51456252856746,-0.7244333215966352
-0.802320784084273,15,21,0.0679890462949369,-1.1083539850216857
-0.802320784084273,17,47,-0.7263897834399132,-0.7071576056150691
1.3550902875001938,38,28,1.6567467057646377,1.1988821328469697
-0.083183760222784,14,117,0.0679890462949369,2.675170589453523
-0.083183760222784,17,40,0.0679890462949369,-0.4087588750243829
-0.083183760222784,13,79,-0.7263897834399132,0.6763274180326581
-0.802320784084273,37,105,1.5822736904769952,-0.237429460331166
-0.802320784084273,17,61,1.5822736904769952,-1.115492710633903
-0.802320784084273,37,31,1.5822736904769952,-0.1931693615354182
-0.083183760222784,3,23,1.5822736904769952,1.050382362661624
-0.083183760222784,37,99,-1.5083564439601564,-1.0512441801239465
-0.4427522721535284,14,64,0.0679890462949369,-0.6800304482886431
-0.083183760222784,17,31,0.0679890462949369,-0.4216085811263741
-0.802320784084273,17,79,1.5822736904769952,-0.628631623880678
-0.802320784084273,17,92,-1.3221739057410509,-1.251128497266033
1.3550902875001938,6,86,1.6567467057646377,1.056107620602622
4.23163838294615,14,104,0.0679890462949369,2.1954482283125154
1.3550902875001938,17,103,0.0679890462949369,2.2896794063937844
-0.083183760222784,17,86,0.0679890462949369,-0.5372416585930712
-0.802320784084273,14,57,-1.3221739057410509,-1.0512441801239465
-0.083183760222784,37,105,1.5822736904769952,-0.166727521867765
-0.802320784084273,17,0,-0.7263897834399132,-0.5800882897175998
1.3550902875001938,17,1,0.0679890462949369,0.5883640410389156
-0.802320784084273,37,60,0.0679890462949369,-1.1854522216336332
1.3550902875001938,17,104,0.0679890462949369,1.7471362598652642
1.3550902875001938,14,117,0.0679890462949369,0.5321251606658671
0.6359532636387049,14,22,0.0679890462949369,0.7819805570934751
0.6359532636387049,25,76,-1.51456252856746,-0.7371402531863821
-0.083183760222784,14,40,0.0679890462949369,0.9204718339704924
-0.083183760222784,25,31,-1.51456252856746,-0.5515333872687304
0.6359532636387049,17,11,1.6567467057646377,-0.2517069115556006
-0.802320784084273,25,30,-0.7263897834399132,-0.745706723921043
1.3550902875001938,17,117,0.0679890462949369,0.8191019302770055
-0.802320784084273,17,48,1.5822736904769952,-0.8513598629818601
-0.083183760222784,37,26,-1.51456252856746,-0.9513020215529032
-0.083183760222784,15,86,1.6567467057646377,1.2845468401935782
-0.083183760222784,14,40,0.0679890462949369,0.4978592777272236
-0.083183760222784,6,31,0.0679890462949369,0.7776973217261448
-0.083183760222784,6,117,0.0679890462949369,0.9104776181133878
-0.083183760222784,17,86,0.0679890462949369,0.1337842715041375
-0.802320784084273,37,0,1.5822736904769952,-0.6522179733034442
-0.802320784084273,17,57,0.0679890462949369,-1.136908887470555
1.3550902875001938,17,104,0.0679890462949369,1.5329744914987429
-0.802320784084273,37,48,-1.51456252856746,-0.9427355508182426
1.3550902875001938,5,117,0.0679890462949369,1.6757490037430904
-0.083183760222784,14,20,0.0679890462949369,0.390778393543963
-0.4427522721535284,17,31,-1.51456252856746,-0.8013887836963385
-0.083183760222784,15,117,0.0679890462949369,0.2480038812996155
-0.802320784084273,37,99,0.0679890462949369,-1.1083539850216857
4.23163838294615,19,106,-1.51456252856746,5.387886322096125
1.3550902875001938,17,8,-1.51456252856746,-0.3516347926754193
-0.802320784084273,37,85,-1.51456252856746,-0.9728609729017998
-0.802320784084273,37,85,-1.51456252856746,-1.094076533797251
-0.802320784084273,37,105,1.5822736904769952,-0.3659265213510786
-0.083183760222784,17,117,0.0679890462949369,0.0609692702595203
-0.083183760222784,17,86,1.6567467057646377,0.3765009423195282
1.3550902875001938,17,117,0.0679890462949369,1.6312890206302004
-0.802320784084273,10,17,0.0679890462949369,-1.0655216313483815
-0.083183760222784,37,105,0.0679890462949369,-0.0018515151279925
-0.083183760222784,17,63,0.0679890462949369,0.4850095716252323
-0.802320784084273,17,79,-1.51456252856746,-0.4987068177383218
-0.083183760222784,37,31,0.0679890462949369,-0.4658686799221218
-0.802320784084273,37,63,1.5822736904769952,-0.2759785786371397
-1.1618892960150171,17,92,0.0679890462949369,-1.2654059484904678
-0.802320784084273,17,31,-0.7263897834399132,-0.938452315450912
-0.4427522721535284,6,31,-1.51456252856746,-0.6942936220618534
1.3550902875001938,17,86,1.6567467057646377,1.106078699888144
1.3550902875001938,17,117,0.0679890462949369,0.5049980033394409
-0.802320784084273,17,79,0.0679890462949369,-0.4230363262488175
-0.802320784084273,17,48,-1.51456252856746,-0.7799726068596864
-0.083183760222784,37,36,-1.51456252856746,-1.0369667288995117
-0.083183760222784,17,40,-1.51456252856746,-0.312214749844755
-0.083183760222784,7,79,0.0679890462949369,1.0618186010923965
-1.1618892960150171,37,60,0.0679890462949369,-1.251128497266033
-0.083183760222784,15,86,0.0679890462949369,0.9025108003301532
1.3550902875001938,16,117,-1.51456252856746,1.8185235159874376
-0.083183760222784,14,117,0.0679890462949369,-0.0232676919646447
-0.083183760222784,3,43,-1.51456252856746,-0.8629245984736522
1.3550902875001938,14,86,1.6567467057646377,1.891338517232055
-0.083183760222784,14,117,-1.51456252856746,0.0623970153819637
-0.802320784084273,37,48,1.5822736904769952,-0.9641517276548944
-0.802320784084273,37,60,0.0679890462949369,-1.215434869204946
-0.083183760222784,14,31,0.0679890462949369,-0.2945392652289049
1.3550902875001938,17,117,0.0679890462949369,2.1040725404761327
-0.083183760222784,17,63,0.0679890462949369,0.1252178007694767
-0.083183760222784,14,86,0.0679890462949369,0.654911241196006
4.23163838294615,14,104,1.6567467057646377,2.389621564964828
-0.083183760222784,17,40,-1.51456252856746,-0.5943657409420346
-0.083183760222784,17,79,0.0679890462949369,0.463450620276336
-0.083183760222784,17,117,0.0679890462949369,0.094949604173675
-0.802320784084273,37,48,1.5822736904769952,-1.0856528375748342
-0.083183760222784,14,31,1.5822736904769952,-0.0875162224746011
-0.083183760222784,17,76,0.0679890462949369,-0.2945392652289049
1.3550902875001938,17,76,0.0679890462949369,0.0138536812188857
-0.083183760222784,14,8,0.0679890462949369,0.1009461336879375
4.23163838294615,19,117,0.0679890462949369,2.8870051332704607
-0.083183760222784,17,73,0.0679890462949369,0.1480617227285723
-0.802320784084273,37,36,1.5822736904769952,-1.0084118264506423
-0.802320784084273,17,63,1.5822736904769952,-0.8427933922471993
-0.4427522721535284,27,48,-1.51456252856746,-0.8370824117574254
-0.083183760222784,17,117,0.0679890462949369,0.5160915829408267
-0.802320784084273,37,24,-0.7263897834399132,-0.8956199617776077
-0.083183760222784,17,86,-1.51456252856746,-0.5429669165340696
-0.083183760222784,14,31,0.0679890462949369,0.1894663312794332
-0.802320784084273,37,48,-0.7263897834399132,-1.0184060423077466
-0.083183760222784,36,1,0.0679890462949369,1.060176694201586
-0.083183760222784,17,31,0.0679890462949369,-0.4388129098518181
-0.083183760222784,15,31,0.0679890462949369,-0.1303485761479053
-0.802320784084273,37,54,-0.7263897834399132,-1.1083539850216857
-0.802320784084273,15,0,-0.7263897834399132,-0.6086431921664693
1.3550902875001938,17,117,0.0679890462949369,0.2408651556873983
-0.083183760222784,17,31,0.0679890462949369,0.0138536812188857
-0.083183760222784,25,36,0.0679890462949369,-0.8999031971449383
-0.083183760222784,14,76,1.6567467057646377,1.6757490037430904
1.3550902875001938,17,40,0.0679890462949369,0.2480038812996155
-0.083183760222784,17,40,0.0679890462949369,-0.1818901750681147
-0.802320784084273,37,36,-0.7263897834399132,-1.0084118264506423
1.3550902875001938,17,40,0.0679890462949369,1.3216682133771085
-0.802320784084273,14,48,0.0679890462949369,-0.6086431921664693
-0.083183760222784,15,76,1.6567467057646377,0.5335529057883105
1.3550902875001938,17,103,0.0679890462949369,2.4106808055208693
-0.802320784084273,37,31,1.5822736904769952,-0.7319860932943612
-0.802320784084273,37,48,-1.51456252856746,-0.8275593517907273
-0.4427522721535284,14,108,-1.5083564439601564,-0.7942500580841211
-0.802320784084273,37,113,1.5822736904769952,-1.1526140838174332
-0.802320784084273,37,113,0.0679890462949369,-1.0712326118381552
-0.802320784084273,17,31,0.0679890462949369,-0.6086431921664693
-0.083183760222784,17,117,1.5822736904769952,1.1174863834164674
-0.083183760222784,26,86,0.0679890462949369,2.091222834374142
-0.083183760222784,14,31,0.0679890462949369,-0.2174410286169572
-0.802320784084273,37,5,0.0679890462949369,-1.2225735948171634
1.3550902875001938,6,86,1.6567467057646377,0.8904891863991792
-0.802320784084273,6,16,0.0679890462949369,-0.6514755458397736
1.3550902875001938,6,20,1.6567467057646377,1.0732405620719438
-0.083183760222784,17,40,-1.51456252856746,-0.4373137774732524
-0.802320784084273,17,70,0.0679890462949369,-1.0369667288995117
-0.083183760222784,37,11,-1.51456252856746,-0.9941343752262076
-0.802320784084273,17,31,0.0679890462949369,-0.7193648264119609
-0.802320784084273,37,48,1.5822736904769952,-0.9641517276548944
-0.083183760222784,17,31,0.0679890462949369,-0.4715796604118958
-1.3416735519803895,15,79,0.0679890462949369,-0.1803196554334268
1.3550902875001938,17,20,1.6567467057646377,1.0418301693781873
-0.083183760222784,17,111,0.0679890462949369,0.0938074080757203
-0.4427522721535284,14,72,-1.5083564439601564,-0.6714497001027577
-0.083183760222784,14,117,0.0679890462949369,0.1766166251774418
-0.083183760222784,17,23,0.0679890462949369,-0.0518225944135142
-0.083183760222784,17,31,-1.51456252856746,-0.5700940738604956
-0.802320784084273,17,36,0.0679890462949369,-1.1811689862663026
1.3550902875001938,17,105,1.6567467057646377,0.4302698236307494
-0.083183760222784,14,31,0.0679890462949369,-0.3829595206618293
-0.083183760222784,17,105,0.0679890462949369,0.0766744666063986
-0.802320784084273,37,116,1.5822736904769952,-1.1811689862663026
-0.802320784084273,24,68,-1.3221739057410509,-1.2282845753069376
-0.083183760222784,17,86,0.0679890462949369,0.1066571141777115
9.98473457383806,12,20,1.6567467057646377,0.8014550005636041
-0.083183760222784,10,31,0.0679890462949369,-0.4121854633182472
-0.083183760222784,14,31,0.0679890462949369,0.5335529057883105
4.23163838294615,5,117,0.0679890462949369,3.6180534683151935
-0.083183760222784,17,117,0.0679890462949369,0.3186487099581186
-0.802320784084273,37,31,-1.51456252856746,-0.9071846972694
-0.802320784084273,6,0,-1.51456252856746,-0.6800304482886431
-0.083183760222784,37,31,-1.51456252856746,-0.764952728171581
-0.802320784084273,17,43,-1.51456252856746,-0.9084696678795992
1.3550902875001938,14,8,0.0679890462949369,1.1560497791736657
0.6359532636387049,37,31,-1.51456252856746,-0.6800304482886431
-0.4427522721535284,17,64,0.0679890462949369,-0.6786027031661996
-0.802320784084273,37,31,1.5822736904769952,-0.8085275093085558
-0.083183760222784,14,31,0.0679890462949369,-0.2360017152087223
-0.802320784084273,17,86,-1.51456252856746,-0.4944235823709913
1.3550902875001938,17,117,0.0679890462949369,1.847078418436308
-0.083183760222784,6,79,-1.51456252856746,-0.6657529970642084
1.3550902875001938,17,117,0.0679890462949369,1.383746571300951
-0.802320784084273,37,48,1.5822736904769952,-1.0201193364546788
-0.083183760222784,17,86,0.0679890462949369,0.1166513300348158
-0.083183760222784,37,48,0.0679890462949369,-0.6571865263295475
-0.083183760222784,15,31,0.0679890462949369,0.5849517301962757
-0.083183760222784,6,31,0.0679890462949369,-0.1803196554334268
1.3550902875001938,19,1,-1.51456252856746,3.103494126186565
-1.1618892960150171,37,60,0.0679890462949369,-1.1354811423481117
1.3550902875001938,17,86,0.0679890462949369,0.7477146741548317
-0.083183760222784,37,31,0.0679890462949369,0.0020176741538293
1.3550902875001938,14,25,0.0679890462949369,4.659736309649953
-0.802320784084273,25,60,-0.7263897834399132,-0.9284580995938078
-0.083183760222784,17,73,0.0679890462949369,1.106078699888144
-0.802320784084273,37,111,-1.51456252856746,-0.7799726068596864
-0.802320784084273,37,86,0.0679890462949369,-0.393196453189749
-0.083183760222784,38,9,0.0679890462949369,0.105229369055268
-0.083183760222784,14,40,0.0679890462949369,-0.0375451431890794
-0.083183760222784,17,8,0.0679890462949369,0.6220731033798059
1.3550902875001938,19,117,0.0679890462949369,2.4895494460846463
-0.802320784084273,37,31,0.0679890462949369,-0.7514177044108168
-0.083183760222784,14,117,0.0679890462949369,-0.1103601444336965
1.3550902875001938,17,1,0.0679890462949369,1.0475411498679614
-0.083183760222784,11,37,0.0679890462949369,0.6192176131349191
-0.083183760222784,34,31,0.0679890462949369,0.0052872104842248
-0.802320784084273,37,48,1.5822736904769952,-0.3944814237999481
-0.802320784084273,37,63,-0.7263897834399132,-0.6714639775539822
-0.802320784084273,37,61,-1.51456252856746,-0.9351113918643944
1.3550902875001938,22,8,0.0679890462949369,-0.0375451431890794
-0.083183760222784,6,86,0.0679890462949369,0.6763274180326581
-0.802320784084273,37,61,-1.51456252856746,-1.1811689862663026
1.3550902875001938,17,86,0.0679890462949369,0.0799154480343452
1.3550902875001938,6,86,0.0679890462949369,0.961876442521353
-0.802320784084273,29,63,-0.7263897834399132,-0.1503370078621139
-0.083183760222784,17,117,-1.51456252856746,-0.0375451431890794
0.6359532636387049,6,86,-1.5083564439601564,-0.4087588750243829
1.3550902875001938,5,3,1.6567467057646377,1.7771189074365772
-0.802320784084273,14,0,-0.7263897834399132,-0.6985911348804082
1.3550902875001938,17,117,1.6567467057646377,2.532396077209176
-0.083183760222784,27,10,-0.7263897834399132,-0.7758321460046003
4.23163838294615,14,117,0.0679890462949369,3.517254662670684
1.3550902875001938,14,8,0.0679890462949369,1.7485640049877076
1.3550902875001938,14,22,1.6567467057646377,0.9119053632358312
-0.083183760222784,37,51,-1.51456252856746,-1.136908887470555
1.3550902875001938,17,86,1.6567467057646377,1.6757490037430904
1.3550902875001938,14,117,0.0679890462949369,1.0932289937861526
-0.083183760222784,17,40,0.0679890462949369,-0.0518225944135142
-0.802320784084273,14,117,-1.51456252856746,-0.1803196554334268
1.3550902875001938,14,117,0.0679890462949369,1.6757490037430904
-0.083183760222784,17,40,0.0679890462949369,-0.2003080871476354
-0.083183760222784,17,117,0.0679890462949369,0.3051136861973544
-0.802320784084273,27,36,0.0679890462949369,-1.316947547410677
-0.083183760222784,15,86,1.6567467057646377,1.2060208584591874
-0.083183760222784,6,31,0.0679890462949369,-0.237429460331166
-0.083183760222784,39,62,0.0679890462949369,0.0566860348921898
-0.083183760222784,0,31,0.0679890462949369,1.720009102538838
-0.802320784084273,37,36,0.0679890462949369,-1.1797412411438593
-0.083183760222784,37,31,-0.7263897834399132,-0.4501634835752435
-0.083183760222784,15,86,0.0679890462949369,0.3193911374217893
-0.083183760222784,17,48,0.0679890462949369,-0.5515333872687304
-0.083183760222784,17,117,0.0679890462949369,1.341513870579073
-0.083183760222784,17,31,0.0679890462949369,-0.0375451431890794
-0.083183760222784,17,31,0.0679890462949369,0.5335529057883105
-0.083183760222784,16,40,0.0679890462949369,0.8904891863991792
-0.802320784084273,37,61,-0.7263897834399132,-0.544394661656513
-0.083183760222784,37,105,0.0679890462949369,0.3765009423195282
-0.802320784084273,37,63,1.5822736904769952,-0.4929958372485478
-0.083183760222784,37,101,-1.5083564439601564,-0.7085853507375125
1.3550902875001938,5,117,1.6567467057646377,0.7905470278281358
-0.802320784084273,17,31,-1.51456252856746,-0.7371402531863821
0.6359532636387049,14,117,-1.51456252856746,0.8904891863991792
1.3550902875001938,17,117,0.0679890462949369,1.8413674379465328
-0.083183760222784,17,31,0.0679890462949369,0.5335529057883105
-0.083183760222784,17,86,-1.51456252856746,-0.2345739700862789
-0.083183760222784,17,31,0.0679890462949369,-0.4789896575973773
-0.083183760222784,17,86,0.0679890462949369,1.0475411498679614
1.3550902875001938,13,67,1.6567467057646377,0.961876442521353
-0.802320784084273,37,60,0.0679890462949369,-1.0569551606137204
1.3550902875001938,14,117,0.0679890462949369,1.969893053868895
-0.802320784084273,37,63,1.5822736904769952,-0.5286894653096347
-0.802320784084273,37,48,1.5822736904769952,-0.9071846972694
-0.802320784084273,37,31,-0.7263897834399132,-0.0503948492910707
-0.083183760222784,14,86,1.6567467057646377,1.9612980282317851
-0.083183760222784,17,40,0.0679890462949369,0.105229369055268
-0.083183760222784,14,31,0.0679890462949369,1.070385071827057
-0.802320784084273,37,6,-0.7263897834399132,-0.8941922166551642
-0.083183760222784,33,31,0.0679890462949369,0.3322408435237807
-0.802320784084273,37,48,1.5822736904769952,-0.7714061361250255
-0.802320784084273,29,60,0.0679890462949369,-1.0997875142870246
-0.083183760222784,14,0,-0.7263897834399132,-0.7228628019619473
4.23163838294615,16,103,1.6567467057646377,6.244533395562209
1.3550902875001938,12,22,1.6567467057646377,1.390199979254395
-0.802320784084273,17,31,-1.51456252856746,-0.8656373142062949
-0.083183760222784,17,63,0.0679890462949369,0.0866686824635029
-0.083183760222784,14,105,0.0679890462949369,0.7491424192772752
1.3550902875001938,17,117,0.0679890462949369,2.3548274163308807
1.3550902875001938,17,117,0.0679890462949369,1.847078418436308
-0.802320784084273,37,0,1.5822736904769952,-0.6514755458397736
-0.802320784084273,37,17,0.0679890462949369,-1.142619867960329
-0.083183760222784,17,31,-0.7263897834399132,-0.7642674105128081
1.3550902875001938,17,8,0.0679890462949369,0.961876442521353
4.23163838294615,14,117,0.0679890462949369,2.7806666765508714
-0.083183760222784,3,31,-1.51456252856746,-0.3073889713308961
-0.083183760222784,37,31,-0.7263897834399132,-0.5872412927810418
-0.083183760222784,17,20,1.6567467057646377,1.0632463462148398
-0.802320784084273,17,86,0.0679890462949369,-0.5515333872687304
-0.802320784084273,25,36,0.0679890462949369,-0.7285737824517212
-0.083183760222784,14,63,1.6567467057646377,-0.1417705371274531
-0.083183760222784,6,31,0.0679890462949369,1.644338611049334
-0.083183760222784,17,20,1.6567467057646377,0.4892928069925626
-0.802320784084273,37,60,-0.7263897834399132,-1.1797412411438593
1.3550902875001938,17,117,0.0679890462949369,1.1046509547657004
-0.083183760222784,17,86,-1.51456252856746,-0.3716375018408526
-0.083183760222784,14,117,0.0679890462949369,1.1103619352554743
-0.083183760222784,14,86,0.0679890462949369,-0.4830016213914435
-0.083183760222784,17,31,-0.7263897834399132,-0.2574178920453746
-0.802320784084273,37,61,-1.51456252856746,-0.965579472777338
-0.083183760222784,6,1,0.0679890462949369,2.046962735578393
-0.083183760222784,6,63,-1.51456252856746,-0.6800304482886431
-0.802320784084273,17,85,-1.51456252856746,-0.9370245703284684
-0.083183760222784,14,31,-1.51456252856746,-0.392111366896692
-0.083183760222784,17,105,0.0679890462949369,0.3193911374217893
-0.802320784084273,17,31,-0.7263897834399132,0.2280154495854069
-0.083183760222784,14,40,-1.51456252856746,-0.1546202432294443
1.3550902875001938,7,66,1.6567467057646377,1.5915120415189252
-0.802320784084273,17,63,1.5822736904769952,-0.3073889713308961
-0.083183760222784,37,63,0.0679890462949369,-0.0432561236788533
-0.083183760222784,15,86,0.0679890462949369,1.1774659560103176
-0.083183760222784,14,31,0.0679890462949369,-0.318810932310444
-0.083183760222784,17,117,-1.51456252856746,0.93189379495004
-0.802320784084273,37,31,1.5822736904769952,-0.1003659285765922
-0.802320784084273,17,48,-1.51456252856746,-0.922747119104034
-0.083183760222784,14,86,0.0679890462949369,0.3750731971970847
-0.802320784084273,14,0,-0.4036733838601303,-0.5572443677585042
1.3550902875001938,17,86,0.0679890462949369,1.0332636986435266
-0.083183760222784,17,1,0.0679890462949369,0.8062522241750141
-0.802320784084273,37,61,-1.51456252856746,-1.0369810063507363
-0.083183760222784,14,63,0.0679890462949369,-0.2716953432698092
-0.802320784084273,17,31,0.0679890462949369,-0.3038196085247875
-0.802320784084273,17,31,0.0679890462949369,-0.4087588750243829
-0.802320784084273,6,31,0.0679890462949369,0.8205296753994489
-0.802320784084273,25,31,1.5822736904769952,-0.6289171729051667
-0.802320784084273,37,36,0.0679890462949369,-1.1097817301441288
-0.083183760222784,14,20,-1.51456252856746,-0.6514755458397736
-0.802320784084273,37,99,1.5822736904769952,-1.079799082572816
-0.802320784084273,6,31,0.0679890462949369,0.961876442521353
-0.802320784084273,37,85,-1.51456252856746,-0.9560135804569668
0.6359532636387049,17,40,0.0679890462949369,0.3492310104808578
-0.802320784084273,29,60,0.0679890462949369,-1.1825967313887462
-0.802320784084273,3,35,1.5822736904769952,-1.0655216313483815
-0.802320784084273,17,31,-0.7263897834399132,0.1994605471365373
1.3550902875001938,7,86,0.0679890462949369,0.390778393543963
-0.083183760222784,17,86,0.0679890462949369,0.8191019302770055
-0.083183760222784,14,31,0.0679890462949369,0.961876442521353
1.3550902875001938,19,8,0.0679890462949369,2.1754597965983065
-0.083183760222784,17,31,0.0679890462949369,0.4992870228496671
-0.083183760222784,17,117,-1.51456252856746,-0.2802618140044701
-0.083183760222784,17,86,-1.51456252856746,-0.3216664225553309
-0.802320784084273,37,85,-1.51456252856746,-0.7300015275741648
-0.083183760222784,17,105,1.5822736904769952,-0.2716953432698092
-0.083183760222784,7,110,1.6567467057646377,1.267556673236501
4.23163838294615,14,104,0.0679890462949369,0.2194489788507459
1.3550902875001938,6,110,0.0679890462949369,0.7477146741548317
-0.083183760222784,14,86,0.0679890462949369,1.3188127231322218
-0.083183760222784,14,31,1.6567467057646377,1.1960123651508583
1.3550902875001938,15,86,1.6567467057646377,1.390199979254395
-0.083183760222784,17,86,1.6567467057646377,0.510708983829215
