,Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,sold
453,10,3,-0.5790408976442973,30,51,-0.08318376022278404,0.06798904629493698,59,4,-0.5297747610424797,0.3136801569320155,0
454,4,3,0.24025338122776266,30,117,-0.08318376022278404,0.06798904629493698,37,4,0.3498382640703486,-0.20887455788229634,0
455,4,0,-1.8079823159523878,21,78,-0.802320784084273,1.5822736904769952,64,4,-0.7527752462823516,-0.922747119104034,0
456,4,3,1.110753552529327,27,94,-0.08318376022278404,-1.51456252856746,73,4,2.901954928482217,1.3145294877648914,0
457,13,4,-0.8350703597918161,15,96,-0.802320784084273,-0.7263897834399132,53,1,-1.0228536117395297,-0.1945971066578617,1
458,13,4,9.406108126108936,15,34,-0.08318376022278404,0.06798904629493698,5,1,-1.0253313949088618,0.961876442521353,0
459,7,3,1.110753552529327,11,91,-0.08318376022278404,0.06798904629493698,56,4,0.5232830859235825,-0.6930229289028786,0
460,0,3,0.24025338122776266,30,91,-0.802320784084273,-1.51456252856746,105,4,0.18878235806377455,-0.829943686145208,0
461,0,2,-1.8079823159523878,23,37,-0.802320784084273,-0.7263897834399132,68,4,-0.8394976572089685,-0.9855679044915466,1
462,2,3,0.24025338122776266,30,51,-0.08318376022278404,-1.51456252856746,59,4,0.3622271799170085,-0.5372559360442956,1
463,10,3,-0.5790408976442973,27,12,-0.08318376022278404,1.6567467057646377,103,4,-0.7156084987423729,-0.46586867992212183,1
464,10,3,0.24025338122776266,30,83,-0.08318376022278404,0.06798904629493698,89,4,0.7338946553167949,1.377350273152404,1
465,2,3,0.24025338122776266,23,59,-0.802320784084273,1.5822736904769952,44,4,-0.09616270640939516,-1.1726025155316417,0
466,0,3,0.24025338122776266,23,91,-0.802320784084273,1.5822736904769952,101,4,0.15161561052379613,-0.9370245703284685,0
467,4,3,0.24025338122776266,30,45,-0.08318376022278404,-1.5083564439601564,37,4,-0.07138487471607603,-0.522978484819861,1
468,7,1,1.110753552529327,27,6,0.6359532636387049,-1.51456252856746,73,4,2.1090643142960053,0.8191019302770055,0
469,10,4,-0.5790408976442973,25,58,0.6359532636387049,0.06798904629493698,56,4,-0.8394976572089685,1.046113404745518,1
470,7,0,-0.9374821446508234,28,117,-0.08318376022278404,1.6567467057646377,29,4,-0.9757757315222234,1.247425467010048,1
471,7,3,0.24025338122776266,30,51,-0.08318376022278404,1.5822736904769952,85,4,-0.22005186487599082,0.04098083854531175,0
472,6,4,-1.449541068945861,17,43,-0.08318376022278404,-0.7263897834399132,53,3,-1.211165132608755,0.21373799836097213,0
473,4,4,-0.9374821446508234,14,45,-0.08318376022278404,0.06798904629493698,29,4,-0.8147198255156494,1.0230553210180557,1
474,2,3,0.24025338122776266,8,7,0.6359532636387049,0.06798904629493698,75,4,-0.021829211329437773,0.24800388129961556,0
475,4,3,-0.5790408976442973,23,81,-0.08318376022278404,-0.7263897834399132,56,4,-0.35632993918924577,-0.550105642146287,1
476,4,5,-0.005534902433855607,30,6,-0.08318376022278404,0.06798904629493698,67,4,-0.36871885503590535,1.8313732220894292,0
477,10,3,-0.5790408976442973,30,51,-0.08318376022278404,-0.40367338386013035,59,4,-0.46783018180918184,0.34080731425844135,0
479,16,3,-0.9374821446508234,27,51,-0.08318376022278404,0.06798904629493698,59,4,-1.2731097118420527,0.7805528119710318,1
480,4,3,0.24025338122776266,27,117,-0.08318376022278404,1.6567467057646377,105,4,0.10205994713715788,0.19517731176920697,0
481,4,3,0.24025338122776266,23,14,-0.802320784084273,-1.51456252856746,59,4,0.126837778830477,-0.7691217439291159,1
482,7,3,-0.9374821446508234,27,45,-0.802320784084273,-0.7263897834399132,29,4,-0.7279974145890324,-0.5700940738604956,1
483,3,3,0.24025338122776266,30,116,-0.802320784084273,0.06798904629493698,72,4,-0.23244078072265037,-1.2512712717782775,0
484,10,3,0.24025338122776266,23,1,-0.802320784084273,-0.7263897834399132,56,4,0.2755047689903912,-0.799961038573895,1
485,10,3,-0.5790408976442973,27,45,-0.08318376022278404,0.06798904629493698,29,4,-0.405885602575884,-0.10893239931125315,0
486,4,5,0.24025338122776266,27,49,1.3550902875001938,1.6567467057646377,6,4,0.11444886298381717,1.7314310635183858,0
487,4,3,0.24025338122776266,30,6,1.3550902875001938,1.6567467057646377,69,4,-0.021829211329437773,1.1046509547657004,1
488,10,4,-1.3471292840868538,27,12,1.3550902875001938,1.6567467057646377,59,4,-0.8890533205956065,0.9604486973989095,1
489,2,4,-1.3471292840868538,30,12,1.3550902875001938,1.6567467057646377,59,4,-1.4465545336952863,1.1774659560103176,1
490,10,3,0.24025338122776266,27,51,-0.08318376022278404,0.06798904629493698,105,4,0.2755047689903912,-0.16177324629288617,0
491,16,4,-0.9374821446508234,14,12,4.23163838294615,1.6567467057646377,59,4,-1.2731097118420527,2.389621564964828,1
492,2,1,0.24025338122776266,30,6,-0.08318376022278404,0.06798904629493698,69,4,-0.10855162225605473,0.32081888254423274,0
493,0,3,0.24025338122776266,23,70,-0.08318376022278404,-1.51456252856746,41,4,0.15161561052379613,-0.7799726068596864,0
494,2,1,1.110753552529327,32,7,2.7933643352231714,0.06798904629493698,35,4,2.790454685862281,0.20517152762631147,1
495,10,4,-1.3471292840868538,13,109,-0.08318376022278404,-0.40367338386013035,56,4,-0.963386815675564,-0.0375451431890794,0
496,10,3,0.24025338122776266,30,117,-0.08318376022278404,0.06798904629493698,29,4,0.11444886298381717,-0.32323694219001875,0
497,7,3,-0.5790408976442973,30,13,-0.08318376022278404,-1.51456252856746,59,4,-0.740386330435692,0.8904891863991792,0
498,10,3,-0.9374821446508234,27,14,-0.08318376022278404,0.06798904629493698,59,4,-0.8394976572089685,-0.2517069115556006,1
499,10,3,0.24025338122776266,27,51,-0.08318376022278404,0.06798904629493698,59,4,0.2755047689903912,-0.3059612262084527,1
500,2,2,-1.8079823159523878,23,31,-0.802320784084273,0.06798904629493698,44,1,-1.0872759741421596,-1.121203691123677,0
501,7,3,0.24025338122776266,23,51,-0.08318376022278404,0.06798904629493698,98,4,-0.20766294902933125,-0.7228770794131718,1
502,10,0,-0.6302467900738009,32,45,-0.08318376022278404,0.06798904629493698,29,4,-0.8394976572089685,0.6763274180326581,0
503,10,3,-0.5790408976442973,23,31,-0.802320784084273,1.5822736904769952,44,4,0.027726452057200486,-1.1797412411438593,0
504,10,2,-1.8079823159523878,23,37,-0.802320784084273,-1.4214712594579073,68,3,-1.0253313949088618,-1.2282845753069376,0
505,10,3,-0.9374821446508234,30,51,-0.08318376022278404,0.06798904629493698,59,4,-0.7899419938223302,-0.2517069115556006,0
506,2,3,0.24025338122776266,30,12,-0.08318376022278404,0.06798904629493698,59,4,-0.09616270640939516,0.14092299711635495,0
507,0,3,0.24025338122776266,27,45,-0.802320784084273,-1.51456252856746,87,4,0.15161561052379613,-0.7314292726966082,0
508,7,4,-0.9374821446508234,27,12,-0.08318376022278404,1.6567467057646377,59,4,-0.9138311522889256,0.282269764238259,0
509,10,1,0.24025338122776266,27,6,-0.08318376022278404,0.06798904629493698,73,4,0.3993939274569869,0.03384211293309434,1
510,4,4,-0.9374821446508234,32,51,-0.08318376022278404,-0.7263897834399132,59,4,-0.9757757315222234,-0.3230941676777744,1
511,0,3,0.24025338122776266,30,12,-0.802320784084273,1.5822736904769952,105,4,0.15161561052379613,-0.6943078995130779,1
512,4,3,0.24025338122776266,30,51,-0.08318376022278404,-1.51456252856746,59,4,0.126837778830477,-0.41304211039171324,0
513,4,3,0.24025338122776266,30,117,1.3550902875001938,0.06798904629493698,37,4,0.15161561052379613,0.13412693033352394,1
514,18,3,0.24025338122776266,27,117,1.3550902875001938,0.06798904629493698,87,4,-0.158107285642693,0.3921347514102842,0
515,2,2,-1.8079823159523878,23,31,-1.1618892960150173,0.06798904629493698,44,4,-1.211165132608755,-1.256839477755807,0
516,7,3,0.24025338122776266,21,45,-0.802320784084273,-1.51456252856746,29,4,-0.0466070430227569,-0.8621107837538594,0
517,2,1,0.24025338122776266,30,6,2.7933643352231714,1.6567467057646377,93,4,0.2011712739104344,2.6309104906577754,0
518,7,3,0.24025338122776266,30,51,-0.08318376022278404,0.06798904629493698,58,4,-0.0466070430227569,-0.3373716189022092,0
519,2,1,1.110753552529327,30,6,1.3550902875001938,0.06798904629493698,15,4,1.1427288782565603,0.5406916314005278,0
520,10,1,0.24025338122776266,27,6,-0.08318376022278404,0.06798904629493698,73,4,1.3905071951897516,0.39077839354396304,0
521,7,4,-0.9374821446508234,27,12,-0.08318376022278404,0.06798904629493698,59,4,-0.9386089839822448,0.39077839354396304,0
522,4,3,-0.5790408976442973,30,90,-0.08318376022278404,0.06798904629493698,59,4,-0.5421636768891392,0.22049123279012978,1
523,7,3,0.24025338122776266,23,91,-0.802320784084273,-0.7263897834399132,56,4,-0.5545525927357988,-0.6229206433909041,0
524,4,3,1.110753552529327,27,45,-0.08318376022278404,0.06798904629493698,37,6,0.8949505613233689,-0.3373716189022092,0
525,10,3,4.5415483453060785,30,109,-0.08318376022278404,0.06798904629493698,56,0,-0.07138487471607603,0.30654143131979794,1
526,10,3,0.24025338122776266,30,12,-0.802320784084273,-1.51456252856746,25,4,0.15161561052379613,-0.46586867992212183,0
527,10,3,0.24025338122776266,23,91,-0.08318376022278404,-1.5083564439601564,65,4,0.15161561052379613,-0.9513020215529032,0
528,4,3,0.24025338122776266,30,51,-0.802320784084273,1.5822736904769952,92,4,0.2755047689903912,-0.7714061361250255,1
529,4,3,0.24025338122776266,30,114,-0.08318376022278404,0.06798904629493698,59,4,-0.22005186487599082,0.3593680008502065,1
530,4,1,1.110753552529327,27,6,1.3550902875001938,0.06798904629493698,104,4,2.901954928482217,2.6948306397895694,1
531,16,3,0.24025338122776266,27,51,-0.08318376022278404,1.5822736904769952,59,4,-0.09616270640939516,-0.3787762274530698,0
532,2,3,0.24025338122776266,8,12,-0.08318376022278404,0.06798904629493698,1,4,-0.09616270640939516,0.24800388129961556,0
533,12,3,-0.9374821446508234,27,53,-0.802320784084273,-1.3221739057410509,44,4,-1.0872759741421596,-1.079799082572816,1
534,2,1,0.24025338122776266,27,97,-0.08318376022278404,0.06798904629493698,73,4,0.2755047689903912,0.7477146741548317,1
535,4,3,0.24025338122776266,30,13,-0.08318376022278404,0.06798904629493698,58,4,-0.18288511733601212,0.347946039870659,0
536,4,3,0.24025338122776266,30,45,-0.08318376022278404,0.06798904629493698,37,4,0.15161561052379613,-0.4681387946668069,1
537,7,3,0.24025338122776266,30,78,-0.802320784084273,0.06798904629493698,64,4,-0.2696075282626288,-1.0369810063507363,0
538,7,1,1.110753552529327,30,6,0.6359532636387049,-1.51456252856746,73,4,0.6719500760834973,0.961876442521353,1
539,10,3,-0.5790408976442973,27,12,-0.08318376022278404,0.06798904629493698,105,4,-0.2572186124159692,-0.38020397257551347,1
540,4,4,-0.9374821446508234,12,117,-0.08318376022278404,0.06798904629493698,29,4,-1.0872759741421596,0.39077839354396304,0
541,4,3,-0.5790408976442973,30,91,-0.802320784084273,-0.7263897834399132,56,4,-0.5917193402757772,-0.5560022295019785,0
542,7,4,-0.9374821446508234,31,12,-0.08318376022278404,0.06798904629493698,59,4,-0.9138311522889256,0.02813113244332037,0
543,0,1,0.24025338122776266,30,97,-0.08318376022278404,-1.51456252856746,69,6,0.3993939274569869,-0.4672964250445653,1
544,2,3,0.24025338122776266,23,20,-0.802320784084273,1.5822736904769952,77,4,-0.09616270640939516,-1.1083539850216855,1
545,7,3,0.24025338122776266,30,14,-0.802320784084273,-0.7263897834399132,59,4,0.027726452057200486,-0.5993628488705868,0
546,10,3,-0.5790408976442973,30,51,-0.802320784084273,1.5822736904769952,59,4,-0.2572186124159692,-0.48585711163633044,0
547,10,3,0.24025338122776266,30,109,-0.802320784084273,-1.51456252856746,56,4,0.08967103129049804,-0.9465190753927176,1
548,7,3,0.24025338122776266,30,91,-0.802320784084273,1.5822736904769952,56,4,-0.2696075282626288,-1.0398222191443987,0
549,10,3,0.24025338122776266,27,12,-0.08318376022278404,1.6567467057646377,59,4,-0.10855162225605473,0.8619342839503096,1
550,10,3,0.24025338122776266,30,91,-0.802320784084273,-0.7263897834399132,56,4,0.15161561052379613,-0.8941922166551642,1
551,4,3,0.24025338122776266,30,51,-0.08318376022278404,0.06798904629493698,59,4,-0.22005186487599082,-0.011860008436321288,1
552,4,1,1.110753552529327,27,6,1.3550902875001938,0.06798904629493698,104,4,2.901954928482217,2.2468470527204802,1
553,7,3,1.110753552529327,11,91,-0.08318376022278404,-1.51456252856746,56,4,0.7091168236234757,-0.8297295243768413,1
554,7,3,1.110753552529327,30,12,-0.08318376022278404,-1.51456252856746,58,4,0.6843389919301566,0.22087672397318936,1
555,2,3,0.24025338122776266,23,31,-0.802320784084273,1.5822736904769952,44,6,-0.09616270640939516,-1.28682212532712,1
556,12,3,-0.9374821446508234,27,116,-0.802320784084273,0.06798904629493698,72,4,-0.9014422364422661,-1.2425620265313722,0
557,10,3,1.110753552529327,11,12,-0.44275227215352847,0.06798904629493698,105,4,0.8949505613233689,-0.2517069115556006,1
558,7,3,0.24025338122776266,27,27,-0.44275227215352847,-0.7263897834399132,37,4,-0.20766294902933125,-0.7943928325963655,1
559,4,3,0.24025338122776266,23,91,-0.802320784084273,-1.51456252856746,102,4,0.126837778830477,-0.7244333215966352,1
560,0,0,-1.8079823159523878,32,93,-0.802320784084273,0.06798904629493698,44,4,-1.0253313949088618,-1.1083539850216855,1
561,10,3,0.24025338122776266,30,108,-0.802320784084273,-0.7263897834399132,59,4,-0.03421812717609762,-0.7071576056150691,1
562,7,4,-0.9374821446508234,1,64,1.3550902875001938,1.6567467057646377,14,4,-1.136831637528798,1.1988821328469697,0
563,10,3,1.110753552529327,27,6,-0.08318376022278404,0.06798904629493698,63,4,1.6382855121229423,2.675170589453523,1
564,2,3,0.24025338122776266,30,97,-0.08318376022278404,0.06798904629493698,69,4,0.5232830859235825,-0.4087588750243829,1
565,4,4,-0.9374821446508234,28,45,-0.08318376022278404,-0.7263897834399132,29,4,-1.0748870582955,0.6763274180326581,0
566,4,3,0.24025338122776266,23,90,-0.802320784084273,1.5822736904769952,59,4,-0.18288511733601212,-0.237429460331166,0
568,10,3,0.24025338122776266,30,59,-0.802320784084273,1.5822736904769952,84,4,0.15161561052379613,-1.115492710633903,0
569,10,3,-0.5790408976442973,23,51,-0.802320784084273,1.5822736904769952,59,4,-0.07138487471607603,-0.19316936153541828,0
570,7,5,1.110753552529327,11,114,-0.08318376022278404,1.5822736904769952,67,4,1.3161737001097942,1.050382362661624,0
571,7,3,-0.5790408976442973,23,78,-0.08318376022278404,-1.5083564439601564,64,4,-0.17049620148935254,-1.0512441801239465,0
572,7,3,0.24025338122776266,27,2,-0.44275227215352847,0.06798904629493698,37,4,-0.158107285642693,-0.6800304482886431,0
573,10,3,0.24025338122776266,30,51,-0.08318376022278404,0.06798904629493698,59,4,0.2755047689903912,-0.4216085811263741,0
574,10,3,0.24025338122776266,30,45,-0.802320784084273,1.5822736904769952,59,4,-0.03421812717609762,-0.628631623880678,0
575,12,3,-0.5790408976442973,30,116,-0.802320784084273,-1.3221739057410509,72,4,-0.8394976572089685,-1.251128497266033,1
576,16,4,-0.5790408976442973,14,12,1.3550902875001938,1.6567467057646377,59,4,-1.0377203107555213,1.056107620602622,1
577,10,1,1.110753552529327,27,54,4.23163838294615,0.06798904629493698,104,4,3.1249554137220885,2.1954482283125154,0
578,11,1,1.110753552529327,30,60,1.3550902875001938,0.06798904629493698,104,4,2.555065284775749,2.2896794063937844,0
579,4,3,0.24025338122776266,30,12,-0.08318376022278404,0.06798904629493698,92,6,0.15161561052379613,-0.5372416585930712,1
580,12,3,-0.5790408976442973,27,53,-0.802320784084273,-1.3221739057410509,44,4,-0.7775530779756706,-1.0512441801239465,1
581,4,3,0.24025338122776266,23,90,-0.08318376022278404,1.5822736904769952,59,4,-0.22005186487599082,-0.16672752186776504,1
582,7,3,-0.9374821446508234,30,14,-0.802320784084273,-0.7263897834399132,59,4,-0.7279974145890324,-0.5800882897175998,0
583,4,3,0.24025338122776266,30,13,1.3550902875001938,0.06798904629493698,58,4,-0.18288511733601212,0.5883640410389156,1
584,4,2,-1.8079823159523878,23,37,-0.802320784084273,0.06798904629493698,68,3,-1.0129424790622021,-1.1854522216336332,0
585,11,1,1.110753552529327,30,54,1.3550902875001938,0.06798904629493698,70,4,3.0010662552554934,1.7471362598652642,1
586,7,1,1.110753552529327,27,6,1.3550902875001938,0.06798904629493698,69,4,2.1090643142960053,0.5321251606658671,1
587,10,4,-0.5790408976442973,27,58,0.6359532636387049,0.06798904629493698,56,4,7.832743435452719,0.7819805570934751,0
588,10,3,0.24025338122776266,21,117,0.6359532636387049,-1.51456252856746,59,4,0.15161561052379613,-0.7371402531863821,0
589,2,1,1.110753552529327,27,97,-0.08318376022278404,0.06798904629493698,73,4,0.8082281503967522,0.9204718339704924,0
590,2,0,0.24025338122776266,21,51,-0.08318376022278404,-1.51456252856746,56,4,0.15161561052379613,-0.5515333872687304,1
591,10,3,0.24025338122776266,30,85,0.6359532636387049,1.6567467057646377,37,4,0.15161561052379613,-0.2517069115556006,1
592,4,0,8.433196169948365,21,17,-0.802320784084273,-0.7263897834399132,53,4,-0.8518865730556281,-0.745706723921043,0
593,15,3,0.24025338122776266,30,6,1.3550902875001938,0.06798904629493698,69,4,0.5232830859235825,0.8191019302770055,0
594,10,3,1.110753552529327,30,91,-0.802320784084273,1.5822736904769952,56,4,0.8949505613233689,-0.8513598629818601,0
595,10,3,0.24025338122776266,23,81,-0.08318376022278404,-1.51456252856746,56,4,0.2631158531437319,-0.9513020215529032,1
596,10,0,-0.9374821446508234,32,12,-0.08318376022278404,1.6567467057646377,59,4,-0.8766644047489469,1.2845468401935782,0
597,10,3,-0.5790408976442973,27,97,-0.08318376022278404,0.06798904629493698,27,4,-0.46783018180918184,0.49785927772722366,0
598,4,0,-1.3471292840868538,14,51,-0.08318376022278404,0.06798904629493698,59,4,-0.9138311522889256,0.7776973217261448,0
599,4,5,0.24025338122776266,14,6,-0.08318376022278404,0.06798904629493698,6,4,-0.021829211329437773,0.9104776181133878,0
600,7,3,0.24025338122776266,30,12,-0.08318376022278404,0.06798904629493698,59,4,-0.29438535995594795,0.13378427150413755,0
601,7,3,0.24025338122776266,23,14,-0.802320784084273,1.5822736904769952,59,4,0.027726452057200486,-0.6522179733034442,1
602,0,3,-0.5790408976442973,30,53,-0.802320784084273,0.06798904629493698,44,4,-0.5917193402757772,-1.136908887470555,1
603,11,1,1.110753552529327,30,54,1.3550902875001938,0.06798904629493698,0,4,2.555065284775749,1.5329744914987429,1
604,4,3,0.24025338122776266,23,91,-0.802320784084273,-1.51456252856746,102,6,0.126837778830477,-0.9427355508182426,1
605,11,1,0.24025338122776266,38,6,1.3550902875001938,0.06798904629493698,73,4,-0.3439410233425862,1.6757490037430904,1
606,16,3,0.24025338122776266,27,38,-0.08318376022278404,0.06798904629493698,56,4,0.15161561052379613,0.39077839354396304,0
607,10,3,0.24025338122776266,30,51,-0.44275227215352847,-1.51456252856746,59,4,0.3993939274569869,-0.8013887836963385,1
608,10,0,0.24025338122776266,32,6,-0.08318376022278404,0.06798904629493698,27,4,-0.09616270640939516,0.24800388129961556,1
609,0,3,-0.5790408976442973,23,78,-0.802320784084273,0.06798904629493698,64,4,-0.5917193402757772,-1.1083539850216855,1
610,10,3,0.24025338122776266,8,61,4.23163838294615,-1.51456252856746,89,4,0.5232830859235825,5.387886322096125,1
611,4,1,0.24025338122776266,30,7,1.3550902875001938,-1.51456252856746,42,4,0.6347833285435184,-0.35163479267541936,0
612,4,3,0.24025338122776266,23,1,-0.802320784084273,-1.51456252856746,56,6,0.126837778830477,-0.9728609729017998,1
613,4,3,0.24025338122776266,23,1,-0.802320784084273,-1.51456252856746,56,6,0.21356018975709368,-1.0940765337972507,1
614,4,3,0.24025338122776266,23,90,-0.802320784084273,1.5822736904769952,59,6,-0.18288511733601212,-0.36592652135107867,1
615,2,1,1.110753552529327,30,6,-0.08318376022278404,0.06798904629493698,69,4,1.1427288782565603,0.060969270259520356,0
617,7,4,0.24025338122776266,30,12,-0.08318376022278404,1.6567467057646377,59,4,-0.29438535995594795,0.37650094231952824,0
618,11,1,0.24025338122776266,30,6,1.3550902875001938,0.06798904629493698,104,4,1.0683953831766029,1.6312890206302004,1
619,0,0,-1.8079823159523878,36,75,-0.802320784084273,0.06798904629493698,68,3,-1.0253313949088618,-1.0655216313483815,1
620,7,3,-0.5790408976442973,23,90,-0.08318376022278404,0.06798904629493698,59,4,0.2878936848370511,-0.0018515151279925304,0
621,10,3,-0.5790408976442973,30,109,-0.08318376022278404,0.06798904629493698,56,0,-0.5297747610424797,0.4850095716252323,0
622,4,3,0.24025338122776266,30,45,-0.802320784084273,-1.51456252856746,37,4,0.15161561052379613,-0.4987068177383218,1
623,5,3,0.24025338122776266,23,51,-0.08318376022278404,0.06798904629493698,59,4,0.15161561052379613,-0.46586867992212183,1
624,7,3,0.24025338122776266,23,109,-0.802320784084273,1.5822736904769952,56,0,-0.24482969656930995,-0.27597857863713976,0
626,12,3,-0.5790408976442973,30,116,-1.1618892960150173,0.06798904629493698,72,4,-0.8394976572089685,-1.2654059484904678,1
627,10,3,0.24025338122776266,30,51,-0.802320784084273,-0.7263897834399132,59,4,0.15161561052379613,-0.938452315450912,0
628,2,0,-0.9374821446508234,14,51,-0.44275227215352847,-1.51456252856746,59,4,-0.7156084987423729,-0.6942936220618534,0
630,2,4,-0.5790408976442973,30,12,1.3550902875001938,1.6567467057646377,59,4,11.177750714050799,1.106078699888144,0
631,4,1,0.24025338122776266,30,6,1.3550902875001938,0.06798904629493698,10,4,0.6719500760834973,0.5049980033394409,1
632,10,3,0.24025338122776266,30,45,-0.802320784084273,0.06798904629493698,29,4,-0.3439410233425862,-0.42303632624881754,0
633,10,3,0.24025338122776266,30,91,-0.802320784084273,-1.51456252856746,65,4,0.15161561052379613,-0.7799726068596864,0
634,2,3,0.24025338122776266,23,31,-0.08318376022278404,-1.51456252856746,44,4,-0.09616270640939516,-1.0369667288995117,0
635,2,3,0.24025338122776266,30,97,-0.08318376022278404,-1.51456252856746,69,4,-0.10855162225605473,-0.31221474984475506,1
636,4,4,-0.9374821446508234,12,45,-0.08318376022278404,0.06798904629493698,29,4,-1.0501092266021808,1.0618186010923965,1
637,10,3,-0.5790408976442973,23,37,-1.1618892960150173,0.06798904629493698,68,4,-0.8147198255156494,-1.251128497266033,0
638,10,0,-0.9374821446508234,32,12,-0.08318376022278404,0.06798904629493698,59,4,-0.8766644047489469,0.9025108003301532,0
639,4,3,0.24025338122776266,5,6,1.3550902875001938,-1.51456252856746,69,4,-0.021829211329437773,1.8185235159874378,1
640,10,1,0.24025338122776266,27,6,-0.08318376022278404,0.06798904629493698,54,4,0.5232830859235825,-0.02326769196464477,0
641,7,3,0.9571358752408156,11,10,-0.08318376022278404,-1.51456252856746,79,4,0.6471722443901782,-0.8629245984736522,0
642,10,4,-0.5790408976442973,27,12,1.3550902875001938,1.6567467057646377,59,4,-1.1616094692221168,1.891338517232055,1
643,2,1,0.24025338122776266,27,6,-0.08318376022278404,-1.51456252856746,10,4,0.5232830859235825,0.062397015381963794,1
644,0,3,0.24025338122776266,23,91,-0.802320784084273,1.5822736904769952,56,4,0.3993939274569869,-0.9641517276548945,1
645,10,3,-0.5790408976442973,23,37,-0.802320784084273,0.06798904629493698,72,4,-0.8023309096689898,-1.2154348692049461,0
646,0,4,-0.5790408976442973,27,51,-0.08318376022278404,0.06798904629493698,91,4,-0.3439410233425862,-0.2945392652289049,0
647,14,1,-0.5790408976442973,30,6,1.3550902875001938,0.06798904629493698,73,4,-0.158107285642693,2.1040725404761327,1
648,16,3,-0.9374821446508234,30,109,-0.08318376022278404,0.06798904629493698,56,4,-1.0872759741421596,0.1252178007694767,0
649,10,4,-1.3471292840868538,27,12,-0.08318376022278404,0.06798904629493698,59,4,-0.8890533205956065,0.654911241196006,1
650,2,1,1.110753552529327,27,54,4.23163838294615,1.6567467057646377,38,4,2.133842145989324,2.389621564964828,1
651,0,1,0.24025338122776266,30,97,-0.08318376022278404,-1.51456252856746,69,6,0.3993939274569869,-0.5943657409420346,0
652,4,4,-0.9374821446508234,30,45,-0.08318376022278404,0.06798904629493698,29,4,-1.0872759741421596,0.46345062027633604,1
653,11,1,0.24025338122776266,30,6,-0.08318376022278404,0.06798904629493698,10,4,0.15161561052379613,0.09494960417367501,1
654,7,3,0.24025338122776266,23,91,-0.802320784084273,1.5822736904769952,56,4,-0.2696075282626288,-1.0856528375748342,1
655,16,3,0.24025338122776266,27,51,-0.08318376022278404,1.5822736904769952,59,4,-0.09616270640939516,-0.0875162224746011,0
656,4,3,0.24025338122776266,30,117,-0.08318376022278404,0.06798904629493698,37,4,5.107181949187618,-0.2945392652289049,1
657,4,3,0.24025338122776266,30,117,1.3550902875001938,0.06798904629493698,37,4,0.15161561052379613,0.013853681218885739,0
658,10,1,0.24025338122776266,27,7,-0.08318376022278404,0.06798904629493698,62,4,1.5267852695030064,0.10094613368793756,1
659,4,1,1.110753552529327,8,6,4.23163838294615,0.06798904629493698,104,4,2.901954928482217,2.8870051332704607,0
660,4,3,-0.5790408976442973,30,4,-0.08318376022278404,0.06798904629493698,56,4,-0.6412750036624155,0.14806172272857238,0
661,10,3,0.24025338122776266,23,31,-0.802320784084273,1.5822736904769952,44,4,0.15161561052379613,-1.0084118264506423,0
662,10,3,0.24025338122776266,30,109,-0.802320784084273,1.5822736904769952,56,4,0.15161561052379613,-0.8427933922471993,0
663,7,3,0.24025338122776266,6,91,-0.44275227215352847,-1.51456252856746,92,4,-0.0466070430227569,-0.8370824117574254,1
664,11,1,1.110753552529327,30,6,-0.08318376022278404,0.06798904629493698,73,4,0.7710614028567738,0.5160915829408267,1
665,16,3,0.24025338122776266,23,88,-0.802320784084273,-0.7263897834399132,56,4,0.027726452057200486,-0.8956199617776077,1
667,7,3,0.24025338122776266,30,12,-0.08318376022278404,-1.51456252856746,37,4,0.027726452057200486,-0.5429669165340696,1
668,16,3,0.24025338122776266,27,51,-0.08318376022278404,0.06798904629493698,59,4,-0.09616270640939516,0.18946633127943321,1
669,0,3,0.24025338122776266,23,91,-0.802320784084273,-0.7263897834399132,56,6,0.027726452057200486,-1.0184060423077466,1
670,13,4,-0.8350703597918161,15,13,-0.08318376022278404,0.06798904629493698,5,1,-1.0228536117395297,1.060176694201586,1
671,10,3,0.24025338122776266,30,51,-0.08318376022278404,0.06798904629493698,92,4,-0.22005186487599082,-0.43881290985181814,0
672,10,0,-0.9374821446508234,32,51,-0.08318376022278404,0.06798904629493698,59,4,-0.963386815675564,-0.13034857614790538,1
673,10,3,10.481431867128515,23,62,-0.802320784084273,-0.7263897834399132,77,4,0.15161561052379613,-1.1083539850216855,0
674,7,0,-0.5790408976442973,32,14,-0.802320784084273,-0.7263897834399132,105,4,-0.5545525927357988,-0.6086431921664693,1
675,11,1,0.24025338122776266,30,6,1.3550902875001938,0.06798904629493698,69,4,0.3993939274569869,0.24086515568739833,1
676,2,4,-0.5790408976442973,30,51,-0.08318376022278404,0.06798904629493698,59,4,-1.211165132608755,0.013853681218885739,1
677,7,0,-1.8079823159523878,21,31,-0.08318376022278404,0.06798904629493698,44,3,-0.8394976572089685,-0.8999031971449383,0
678,9,4,0.24025338122776266,27,117,-0.08318376022278404,1.6567467057646377,59,4,-1.2235540484554144,1.6757490037430904,1
679,0,1,0.24025338122776266,30,97,1.3550902875001938,0.06798904629493698,10,4,0.5232830859235825,0.24800388129961556,0
680,11,1,0.24025338122776266,30,97,-0.08318376022278404,0.06798904629493698,69,4,0.15161561052379613,-0.1818901750681147,1
