PCA1,PCA2
-1.384617608570634,-0.3798796507019027
-1.3946484517701352,-0.3775500425960827
-1.3934438150121415,-0.37778030316617084
-1.3922089114956744,-0.3780180132189981
-1.3881494455008485,-0.37890047935712723
-1.3766129408829486,-0.3814877182942002
-1.3684055829782307,-0.3833155341145493
-1.361384919654962,-0.384871639873148
-1.3652096465412729,-0.3839567032339597
-1.3595774394738767,-0.38519672663135535
-1.3549429350652118,-0.3862081539165111
-1.3548234276622964,-0.3861915207401011
-1.347965086825448,-0.38771244597152327
-1.343913192381969,-0.3885920312877032
-1.3407849980624038,-0.3892626424798223
-1.326734615613298,-0.39242254908700785
-1.32101730668011,-0.39368204898249104
-1.309928239615428,-0.3961670639426004
-1.3125658319955587,-0.39552224632300864
-1.321128076024914,-0.3935266542510946
-1.3124209520394974,-0.3954682458310066
-1.308263365339887,-0.39637177664319845
-1.315208937812569,-0.3947453299621626
-1.3071622458730692,-0.3965363444615959
-1.2943286223035129,-0.39941955507764776
-1.2897129224937853,-0.4004276328206341
-1.2925112197492998,-0.39974522686974545
-1.2787622475632578,-0.40283734080732614
-1.2792664271414393,-0.4026786215715874
-1.273407053118388,-0.4039693507135041
-1.2603589475528723,-0.4068991914374829
-1.2499078644224955,-0.4092389991312584
-1.2369645116115593,-0.41214577054566
-1.2329217230536955,-0.4130240908593555
-1.2602547320141027,-0.40675605098137413
-1.2652598475090744,-0.4055679322468711
-1.243412836003918,-0.41050289694234093
-1.2292433013675679,-0.41368897656251397
-1.2251442870713323,-0.4145804114812725
-1.2312116915990794,-0.4131537221185993
-1.247413694368011,-0.40941652221711206
-1.2644284715199505,-0.4054942549358643
-1.2739362427864898,-0.4032829422206377
-1.2743763884251296,-0.4031380419962015
-1.2959606638910317,-0.39817735317918723
-1.307466144957063,-0.3955116610750992
-1.3165192779161474,-0.39340526260621717
-1.3550154346408976,-0.3845890259875901
-1.3651212856423849,-0.3822422575297336
-1.376634403230065,-0.37957521983184955
-1.369002142119868,-0.3812716046766881
-1.3522560481611077,-0.38504531618445414
-1.3406215397133205,-0.3876529771827243
-1.3553574290868875,-0.384252997932457
-1.3515754158226614,-0.38507073384308416
-1.349341727666196,-0.3855365260004202
-1.3632212749341108,-0.3823292654663034
-1.402929719349781,-0.3732364763442186
-1.415039167497298,-0.37043275901948375
-1.4088729866417256,-0.37179387925759744
-1.3859951488681805,-0.3769672155285046
-1.3720941653964105,-0.3800912338347838
-1.364750214876346,-0.381721538973957
-1.36133141423723,-0.3824575811707972
-1.3511545614950071,-0.3847333246905922
-1.353283567163566,-0.38420317081464034
-1.3456627800945136,-0.3858978833312407
-1.3334996407128599,-0.3886274563168326
-1.3294116990523521,-0.3895157135113677
-1.3357276779157015,-0.3880332567903229
-1.3260177789461327,-0.39020354656999473
-1.3366249295756358,-0.3877431437424893
-1.3504394859453257,-0.38455035163862433
-1.3543649393041195,-0.3836111395607903
-1.3688006838170454,-0.3802772353296475
-1.3752065124287216,-0.37877416933898517
-1.375649825626166,-0.3786280186673389
-1.3858039939095816,-0.37627030843884285
-1.3963222450130977,-0.3738304140012297
-1.38979626127584,-0.37527363081311493
-1.364975897409599,-0.3808881045562344
-1.3586036042817204,-0.3822966771252049
-1.3563990014545948,-0.38275557257883674
-1.3440659588616848,-0.3855255276171353
-1.3394542759334407,-0.3865312812499016
-1.3418644318313904,-0.38593851340216745
-1.3337540665515961,-0.38774531099784576
-1.3183562493084524,-0.39121209595477396
-1.3173922962289824,-0.39138779428240106
-1.3218700749712105,-0.3903221522847532
-1.3142661146209191,-0.3920140032048837
-1.3100747076194657,-0.392924352441542
-1.324834862249416,-0.3895175346990467
-1.3319268824665074,-0.38785725563134255
-1.3439174067603277,-0.3850817165150037
-1.3357381188180775,-0.3869020537681885
-1.3319514382187194,-0.3877243017637335
-1.311253928917609,-0.39239789573718903
-1.3064011580779937,-0.3934601339858758
-1.3010205024735815,-0.39464301647022554
-1.2951898228953762,-0.3959293452638975
-1.295814205847017,-0.39574248191963346
-1.2901767332206455,-0.39698384880722903
-1.2943089420907787,-0.3959980967684351
-1.2929429326632467,-0.39626662606042584
-1.2945771505461268,-0.39585196708614523
-1.2760414280394121,-0.4000356232565863
-1.2667043933196342,-0.402117754933823
-1.2641137278251002,-0.4026644883584685
-1.260056818983858,-0.40354667068905176
-1.261429335047524,-0.4031905977680307
-1.2567412789922985,-0.40421531833521046
-1.2693947977908693,-0.4012928213519799
-1.274239223866533,-0.40014261372607074
-1.2825193131968908,-0.39821340810069517
-1.307868817243213,-0.3923893357152464
-1.2964777616831062,-0.3949417456170774
-1.2838127277294378,-0.39778608263849924
-1.272109055044844,-0.400410266625329
-1.2731362038476157,-0.40013202486818433
-1.2668729236471798,-0.40151968693242457
-1.257706747604206,-0.4035603856545101
-1.262475084791596,-0.40243024583936327
-1.2753002649455447,-0.39946279968359166
-1.274386951749258,-0.39962653490362393
-1.2738960111535114,-0.3996947944704072
-1.270635040407694,-0.40039679801519834
-1.2677993664419474,-0.40099810343049913
-1.2718877655832117,-0.40002321692191223
-1.2840093191795439,-0.3972175555185061
-1.3038340741939702,-0.3926563080186944
-1.3083852216768426,-0.391574490438074
-1.3165959141929122,-0.38966042371819903
-1.320493141321832,-0.38872892385543695
-1.3057798968791792,-0.3920400977866849
-1.3011196065426107,-0.3930574305860699
-1.2932340563242333,-0.39481163531348845
-1.2876147047382656,-0.3960496237031559
-1.277069296843766,-0.39841108493750244
-1.2701982666636646,-0.39993269639915235
-1.271922405438897,-0.399495836461453
-1.2711926780834957,-0.3996201758149825
-1.2709769809681686,-0.3996255117150716
-1.2830968184997054,-0.39682055628411134
-1.2912167478505463,-0.3949253255547185
-1.275993304547488,-0.3983531492004309
-1.2770584879214026,-0.39806788158716916
-1.2896656444170644,-0.39515208826944115
-1.2872020843173557,-0.3956691804746952
-1.282074807556368,-0.39679325971484847
-1.2809093346064466,-0.39701645865257457
-1.2754006625637697,-0.39822804046981464
-1.289109932951983,-0.3950620547037373
-1.2980187389278435,-0.39298625655306396
-1.3071667588219553,-0.3908597727907011
-1.3102625197361664,-0.39010711454916736
-1.3238160373491044,-0.38697603388482577
-1.3358081145692056,-0.38419895280994637
-1.3382960393755219,-0.3835886176063047
-1.337891837414767,-0.3836377311953665
-1.3472592375377437,-0.381460214188613
-1.3478216222403845,-0.3812882388437399
-1.3429109955851866,-0.3823657225180212
-1.3375625298476765,-0.3835407342280766
-1.3503709014370449,-0.3805783715765301
-1.3508379596991498,-0.38042659615293156
-1.3492155852612358,-0.38075297845599226
-1.3415853922901668,-0.382448134049361
-1.3386519373749761,-0.38307327156008114
-1.3332645913031242,-0.3842577278087325
-1.332849586706388,-0.38430957243651526
-1.3401861795900933,-0.3825952722108965
-1.335985760146089,-0.38351004507220915
-1.3240769195589563,-0.38618202336426277
-1.3224454411504867,-0.3865092608634452
-1.3169216695834167,-0.3877254438985828
-1.3163022164635279,-0.38782283625162683
-1.3145865831129389,-0.3881713366798541
-1.3225742921805437,-0.3863079962944354
-1.3283398158676434,-0.3849489627257783
-1.3240306546231053,-0.38588701275439785
-1.320513540609386,-0.3866459417820371
-1.321439719017282,-0.3863909389513511
-1.3231874311715361,-0.3859491517365577
-1.3281077974202369,-0.3847838952710821
-1.3380989670634051,-0.3824633545047012
-1.3392543918776338,-0.3821566264929702
-1.3281451071571262,-0.3846467047581799
-1.323396087237634,-0.38568564644291126
-1.3214973285471234,-0.3860750093020951
-1.3175534344358124,-0.38693079802128383
-1.3198027837403439,-0.38637458500715105
-1.3205601210091655,-0.38615849981446854
-1.327738962414667,-0.38447927705547974
-1.3247807740007085,-0.38511050206607933
-1.3096680009706718,-0.38851348348153103
-1.3047227411681,-0.3895952274936781
-1.307016866991364,-0.38902897721048496
-1.3027694219188504,-0.38995527224686455
-1.29765539999766,-0.39107705055456604
-1.2959175971191181,-0.3914293753141684
-1.2989023229304832,-0.3907051135090042
-1.3042827316143828,-0.3894362658086265
-1.3025296866473504,-0.3897920509694997
-1.302150972551022,-0.3898368543155722
-1.2997823919715215,-0.39033388692649335
-1.2958856088806818,-0.39117621911600464
-1.2954652256879755,-0.3912287044052429
-1.3010019425712251,-0.3899220441332367
-1.3286314863539124,-0.38358498832412025
-1.3408512620948834,-0.38075567475055555
-1.3321991928252774,-0.38268504935304687
-1.3338925388429896,-0.3822559342207394
-1.337632259223947,-0.3813592756214184
-1.3402994865145357,-0.3807072350949693
-1.3540470728840086,-0.3775322913812265
-1.3608386151460001,-0.3759398653553911
-1.3618029762833583,-0.375676869705102
-1.368595905300478,-0.37408585007499084
-1.375473865561876,-0.3724736324026006
-1.376305447906932,-0.3722428903421962
-1.3886258358610966,-0.3693911873243731
-1.409535497720104,-0.36458298381272586
-1.4101427588935886,-0.3644008895408634
-1.4110027078237963,-0.364161586095764
-1.421580001184792,-0.36170790972923894
-1.4108602874516938,-0.36410757431760926
-1.4087626052534794,-0.36454149081601667
-1.4315959380064975,-0.3592950719726182
-1.4377458559307172,-0.35785075618715645
-1.4348946983793691,-0.3584563019570908
-1.4393272928229155,-0.35740239325129985
-1.4450761007114739,-0.35605059038790393
-1.42110209607516,-0.36147218318022306
-1.4235809072211678,-0.36086250246954715
-1.4255327148395787,-0.36037299674515844
-1.423368220229969,-0.36082436112628563
-1.4162020365346457,-0.3624137553727302
-1.4273945525412082,-0.3598191856662196
-1.439099376809167,-0.35710849447931914
-1.4421263320482822,-0.3563749352050554
-1.439981108370358,-0.3568204503625411
-1.4448401726279485,-0.35566925014728906
-1.4534506454868503,-0.3536642056262421
-1.452910110610684,-0.35374392446732755
-1.4422088472981214,-0.3561415377028575
-1.440223216544223,-0.35654907925624635
-1.4377950547663698,-0.3570586134074544
-0.18694246280536156,-0.7170868575558853
-1.4381502639943908,-0.3568903172603755
-1.4482099726742585,-0.3545552470729923
-1.4421845081919624,-0.3558861767657369
-1.4350276280010188,-0.3574726064273109
-1.4385188616545614,-0.35663341676074367
-1.439372626144547,-0.3563949028380448
-1.4427150658751848,-0.3555899949002523
-1.4455257356576339,-0.354905698796962
-1.4627776612801602,-0.35093251731964653
-1.4799886988462225,-0.34696620295392844
-1.4836673099814073,-0.3460841593328115
-1.487584891199478,-0.34514952947213917
-1.4896503465039923,-0.3446341312364656
-1.482699271785188,-0.3461758001745227
-1.4768281356744395,-0.3474700220573464
-1.475164247735172,-0.3478056676742447
-1.4681631778080753,-0.34935993977010976
-1.4601799544068772,-0.35113556271815005
-1.4664518638272985,-0.3496618630571937
-1.4630251585451743,-0.3503998326500313
-1.4689482106251073,-0.34900852059641635
-1.4759506463600232,-0.34736767658684203
-1.4688677569784134,-0.34893972734666967
-1.4535123105753152,-0.35239733146462715
-1.4471414855707383,-0.3538053827294514
-1.444115538670754,-0.354451309664256
-1.4390843051729714,-0.35555494883920635
-1.43616360551069,-0.3561760449341046
-1.4368156412101998,-0.35598360883812785
-1.4292603796998937,-0.3576648338557311
-1.4210004216546657,-0.35950422905211
-1.4227356778628804,-0.3590628625941787
-1.4171692761813308,-0.36028920111602447
-1.4195362295049898,-0.3597070983818528
-1.425095904584834,-0.35839621275087225
-1.425151419936765,-0.3583401275492054
-1.4218091429968802,-0.35905915814132316
-1.4152839341568961,-0.3605026082443953
-1.424744329064998,-0.35830356985117473
-1.4308267330436921,-0.35687202182641287
-1.4352548567857715,-0.35581980462569585
-1.432996934389444,-0.35629106027136814
-1.4219671955837017,-0.35876355383941305
-1.4147034016333888,-0.36037514797185816
-1.414175515719909,-0.3604528745727051
-1.4113863789179193,-0.361044799357445
-1.417429548592003,-0.35962345217492603
-1.4212670556723326,-0.3587040347035466
-1.4204635869674376,-0.3588450648426374
-1.42770501073005,-0.35715144296705204
-1.4301091398142953,-0.35655866422215676
-1.4297734980673158,-0.35659131499530794
-1.4211308981732906,-0.35851993185736386
-1.421489445238538,-0.3583948317054927
-1.4235391465541425,-0.35788535275484173
-1.41863572526467,-0.35895934620288
-1.4183129496667848,-0.3589899282101866
-1.4104836533127418,-0.36073171583683106
-1.407737021500583,-0.36131237393396365
-1.409201527824051,-0.3609354194899111
-1.413412004686741,-0.3599335824525041
-1.417340888944175,-0.3589939632042897
-1.4115448094830725,-0.3602717463644454
-1.4088973399607447,-0.36083182293661054
-1.4150093805664423,-0.3593956780383529
-1.4266131870248533,-0.35670786898687606
-1.4302709462877707,-0.35582889034716597
-1.4328179148714348,-0.35520497314294863
-1.4328882966823622,-0.3551443691036757
-1.4268411502869296,-0.356480319554787
-1.4269366862446724,-0.3564160527518553
-1.427514166884337,-0.35624085523859145
-1.4228412642034205,-0.35726277954566205
-1.4024662019491883,-0.3618653831464335
-1.384847768702986,-0.36584124280887614
-1.3772294731535526,-0.3675317362735601
-1.3699951126920784,-0.3691379751608311
-1.3616642164014952,-0.3709955874056119
-1.3514527533984593,-0.37328029065026425
-1.340213217078158,-0.3757992750637851
-1.3391878027880886,-0.3759845937029274
-1.3366893304001595,-0.37651271797841973
-1.3359881235099966,-0.37662631416705566
-1.3395616487725552,-0.37576778972626373
-1.3291713284662316,-0.37809533390941374
-1.3220313326658695,-0.37967913813224946
-1.3302273694952091,-0.3777665944111849
-1.336040664684564,-0.37639674729645883
-1.3383371850922388,-0.37583029694174963
-1.3270497931882046,-0.37836175619109647
-1.3204628320738845,-0.3798214841134475
-1.3242930790358645,-0.3789032360430657
-1.3174986716700887,-0.38040775818439254
-1.3026726730709213,-0.3837450115589415
-1.2974801942851848,-0.3848846830435505
-1.2996961954755613,-0.3843355170739836
-1.30594170882081,-0.3828685092710228
-1.2999222615868005,-0.384198471090936
-1.322996583043315,-0.3788977849124091
-1.3350153792976776,-0.37611146517153404
-1.348569355042162,-0.37297990907888506
-1.37011464322006,-0.36802406360056406
-1.3680603115065313,-0.36844783447199375
-1.3649174504667587,-0.3691222417727809
-1.3631555421478796,-0.3694803464685863
-1.3726410899554253,-0.36727476251675645
-1.373664400438283,-0.366998437073523
-1.3610394176881426,-0.3698329834879168
-1.3634997945905352,-0.3692276214787683
-1.366668381183647,-0.36846177310984585
-1.3749588813858602,-0.3665314380451026
-1.377659568629505,-0.36586916915339895
-1.3692786395657348,-0.367736957548161
-1.3718020706418899,-0.36711749188310594
-1.3688783882330395,-0.3677408294360355
-1.3678460888191828,-0.3679327950881973
-1.3677656029673908,-0.36790747968131843
-1.375887020053805,-0.36601382949275924
-1.3758297984151486,-0.3659830006257002
-1.359143443906444,-0.3697452746996562
-1.3513258237340042,-0.3714827397462803
-1.3529433043675159,-0.3710700555279685
-1.3566431068070746,-0.3701823328774176
-1.3592584397146654,-0.369542262830225
-0.1856101274105274,-0.7119761983374019
-1.3613573161050074,-0.36897949409806097
-1.359880412208007,-0.36927196846700033
-1.3658139098325064,-0.3678759070786558
-1.3730558240397308,-0.3661819182185794
-1.3789654153735698,-0.3647926452789869
-1.3943323472455247,-0.361246708105661
-1.3956050741798318,-0.36091236259637477
-1.39313616666677,-0.36143223322728346
-1.3844655891779678,-0.3633655062423892
-1.3721449075088819,-0.36613144134286985
-1.3726029353366989,-0.36598326993025976
-1.3739873801705738,-0.3656232340352249
-1.373183658771573,-0.3657648590073448
-1.3791724004037065,-0.3643553042091518
-1.3829290197944197,-0.3634555344100263
-1.378149415419292,-0.36450134475687324
-1.37506122584266,-0.3651614450718772
-1.3817050430902298,-0.36360415561780124
-1.3977977833502033,-0.3598943469582022
-1.4051749222500247,-0.35816819432037267
-1.3968516384124263,-0.36002286153851243
-1.403995045097014,-0.3583517122365955
-1.4051637156902907,-0.358042928624108
-1.4040762459981466,-0.35824677232710844
-1.4101597987427725,-0.35681609050619334
-1.406594325567977,-0.35758490561114725
-1.3999494053635164,-0.35905870397720324
-1.3940933896176757,-0.36034845409907174
-1.3876449281305159,-0.3617751410442427
-1.3822456377430432,-0.36296103682748576
-1.3864812953350458,-0.36195321556889415
-1.3821449670433545,-0.36289901688027837
-1.3759366168989005,-0.3642708843982699
-1.3638689268071036,-0.366980604810827
-1.355876474265934,-0.36875820059835335
-1.3547892740220406,-0.3689614330315618
-1.3509305676488437,-0.3697975066497614
-1.3552461790765198,-0.3687696642588034
-1.3537975889213532,-0.36905698035990336
-1.3596034656471137,-0.36769223103033494
-1.3678415121052996,-0.3657693459878597
-1.3641070615247364,-0.36657700134735016
-1.3632191448466198,-0.3667354691899281
-1.359067809196449,-0.3676393776050147
-1.353280780237577,-0.3689157484368488
-1.355000294565277,-0.36848045982882505
-1.3539524942919592,-0.3686767447309511
-1.350727654061754,-0.36936669290758234
-1.337671902810922,-0.3723010731536601
-1.3339423163244002,-0.3731056194321859
-1.3323107009522657,-0.37343395389953193
-1.3394865978704695,-0.37175519092723464
-1.3470183777384894,-0.36999504564031666
-1.3494931690744194,-0.3693879624908772
-1.3569633987907583,-0.3676445813415306
-1.3528332500633504,-0.36854104465538096
-1.3557988280549638,-0.3678221428844115
-1.3536859991512888,-0.36825812717077544
-1.3542406626434809,-0.3680882379454454
-1.353761699813656,-0.368154106942709
-1.348226051739919,-0.3693733263088484
-1.3450054190999476,-0.3700635668201413
-1.3405440115810763,-0.371038693396175
-1.335562977679525,-0.37213149152562797
-1.3401453163561017,-0.3710446402275397
-1.3436643780603275,-0.3701970144784933
-1.3477343584303065,-0.3692251137234637
-1.3441988909804956,-0.3699871408149773
-1.335624786204456,-0.37190017584218593
-1.3314589701356312,-0.3728051151530331
-1.3279000380700026,-0.3735722924536635
-1.3245922604047997,-0.37428450083055204
-1.327721189509956,-0.3735281832255471
-1.3250790410741677,-0.3740861469600656
-1.3213030820992457,-0.37490312677841153
-1.3217750675510926,-0.3747523293055216
-1.3198325034361844,-0.3751521699576919
-1.3289400339758364,-0.3730334987419558
-1.3308685579501065,-0.3725495082938897
-1.3264296993099463,-0.3735178608391641
-1.3283102504680027,-0.3730457545221128
-1.3371776986951882,-0.3709815412998148
-1.3451458648926993,-0.36912112726890794
-1.3485712849085694,-0.3682978490235208
-1.35418522203468,-0.3669750496071969
-1.3568761831090086,-0.3663177685885065
-1.351755503452214,-0.3674419166320602
-1.3601710382905277,-0.3654814354344034
-1.3648241791293905,-0.3643766854593465
-1.3669000670603104,-0.3638603165149071
-1.3633390805408196,-0.36462787382406314
-1.3606792434694295,-0.36519077224790963
-1.3602668055069902,-0.3652420324939168
-1.3675326151836789,-0.3635432921516881
-1.3665573977151269,-0.36372204537141145
-1.3668695090188003,-0.36360687433697947
-1.3689730462238376,-0.36308495413780467
-1.3655172811036584,-0.36382810926747544
-1.364236969304524,-0.36407641287525383
-1.3665060767038313,-0.3635156891950056
-1.379397776254849,-0.36053601868036383
-1.389563014113417,-0.35817500854258705
-1.3924716449218224,-0.3574686989297237
-1.3938506857228785,-0.3571113680910884
-1.399333076736771,-0.3558188965615021
-1.403212645068689,-0.354890557567618
-1.3980106446676748,-0.35603302731522046
-1.3953867258330208,-0.35658759283551994
-1.4033910969614345,-0.35472123096287045
-1.40040229977342,-0.3553579825887652
-1.396454206293472,-0.3562142171307468
-1.394538648919047,-0.3566080136239018
-1.3999488853393416,-0.3553320796162059
-1.405454385663663,-0.3540337798541829
-1.406668047331007,-0.3537132648952683
-1.4007282798253153,-0.355024747109557
-1.401654892142776,-0.3547695707223872
-1.4110950798306865,-0.352574741956538
-1.416217144648405,-0.35136378037139226
-1.4228135082668147,-0.34981705993796347
-1.4198639517003377,-0.35044630148835815
-1.4173996886989613,-0.35096411456765
-1.4124272797915185,-0.3520550547731663
-1.3996382745853286,-0.35492929118530414
-1.3913012719226485,-0.35678418035814885
-1.3911938423496213,-0.35676461629128575
-1.3949166817588272,-0.35587276189387895
-1.392113494433424,-0.3564685960476913
-1.389201973225949,-0.3570887063312938
-1.3813096042910786,-0.35884592505956053
-1.3773198958166806,-0.35971100245722637
-1.379125341339527,-0.3592559036427131
-1.379336198887098,-0.35916512405325574
-1.3811021220149726,-0.35871769446450485
-1.3811531811713393,-0.35866278128667345
-1.3886147877301758,-0.356919554458918
-1.385139789067214,-0.35766809689363993
-1.379327026291203,-0.35895009457250665
-1.3773952638667035,-0.3593471894265764
-1.3759573073626243,-0.35963151853019165
-1.3803075101001696,-0.3585959250146111
-1.3804665939080631,-0.35851586154418336
-1.3855268749881182,-0.3573191674872893
-1.387137854631563,-0.35690811072154555
-1.4007217376011787,-0.3537715268358804
-1.40572281332968,-0.3525864824619659
-1.4022982094423309,-0.35332411461543123
-1.4036538604891469,-0.3529716613128202
-1.4038080502647858,-0.35289298312971296
-1.4040934997715167,-0.3527836465833462
-1.409753119347477,-0.3514512934496024
-1.4112553995180133,-0.35106525126076055
-1.4079870172045594,-0.35176636792545635
-1.422666701558312,-0.34837897194234657
-1.4400337927910722,-0.34437971827592173
-1.4531030881606606,-0.3413581172092823
-1.439026266038128,-0.3445220842293023
-1.4402808583398163,-0.3441929788622281
-1.4299702350935803,-0.34649906387454926
-1.4254969856665192,-0.3474748274297286
-1.424569184159876,-0.34764252428859505
-1.4275792634997393,-0.3469123840274103
-1.4342895795780588,-0.34533986527907673
-1.4459563600429857,-0.342637982662419
-1.4465774845080552,-0.342452445501951
-1.4429491935587313,-0.3432361771193669
-1.440604176177935,-0.34372730524844014
-1.4314785618790147,-0.34576626038823444
-1.4266918564724513,-0.346811948637181
-1.4325919953111874,-0.3454237358309985
-1.4330738971170855,-0.345270670776468
-1.4371259645951873,-0.34430313109260724
-1.4374172332816644,-0.3441932116255301
-1.4437855258427328,-0.3426984986647654
-1.4547910065708387,-0.3401471659029203
-1.4599906006508425,-0.3389186754581557
-1.4523853321006748,-0.3406092751592021
-1.4504665415351077,-0.3410027344516532
-1.4517358499571555,-0.3406699594452539
-1.4602963954819748,-0.33867582432190757
-1.4587248726422823,-0.3389910222918389
-1.456685639202546,-0.3394122894343449
-1.4559533780789258,-0.3395354041721391
-1.4645860376449746,-0.3375248164003648
-1.4663212450770589,-0.3370860481553516
-1.4558181303941111,-0.3394388971116928
-1.4612724016971264,-0.3381514777014393
-1.4709923799263773,-0.33589293225757694
-1.4753559448744202,-0.33485443630923967
-1.473822932077358,-0.3351604775869419
-1.4755199429355037,-0.33473036637501785
-1.4837425928781942,-0.3328134390846141
-1.4857996348229714,-0.33230076824875
-1.4883650581765866,-0.3316723839613541
-1.48473084970111,-0.3324585832748661
-1.4807833465449198,-0.333316947768952
-1.4700553125621376,-0.3357178607724145
-1.4698891284413624,-0.3357107597278026
-1.4672840139723358,-0.33626092826431075
-1.4769037109274623,-0.3340265714997105
-1.4805544909795714,-0.3331500779124651
-1.4905324745127007,-0.3308333565493087
-1.495074469898167,-0.32975394607289965
-1.4891689475848873,-0.33105806584741126
-1.4786667082989327,-0.33340918813766907
-1.4718799366361925,-0.33491333639874926
-1.4678414381203664,-0.3357887759422764
-1.459628650030796,-0.33761871587693953
-1.460032943572106,-0.3374817328003784
-1.4606602712226362,-0.33729575696423614
-1.457860027510369,-0.3378918155972314
-1.4488800553966332,-0.33989637252604493
-1.4458637478596768,-0.3405384948792927
-1.4482422524481753,-0.3399516972713502
-1.449953334195605,-0.33951845854073787
-1.4483764154808352,-0.33983467035363707
-1.4549540328045778,-0.3382927204066818
-1.4562925410945,-0.3379431975081147
-1.4482013340120232,-0.3397447845242874
-1.4454611339892223,-0.3403257016573769
-1.4546310291882654,-0.3381934193240257
-1.460126331951152,-0.33689625291942127
-1.4695501901360357,-0.3347056992732028
-1.4733548428962682,-0.33379417741799394
-1.4749659039262601,-0.33338382352949764
-1.4756524645031004,-0.3331838672812788
-1.4785491239518131,-0.33248066196549875
-1.4797162221397333,-0.33217087028442965
-1.4802562779824244,-0.3320045535909353
-1.4750866917038747,-0.3331399493818533
-1.486026472582332,-0.33060468661459025
-1.4779147089240017,-0.3324112690839071
-1.4850457046615668,-0.3307406835549584
-1.4898407497937438,-0.3296041234819255
-1.4946661858569363,-0.32846088451667904
-1.4932895134470396,-0.3287310275574728
-1.4937624958855305,-0.32858054655816776
-1.4962711163568738,-0.32796477591870643
-1.5004064649149158,-0.32697901363718795
-1.5095780956621063,-0.3248467108689567
-1.5159763626467782,-0.3233444760517451
-1.5259563286930242,-0.32102759359776134
-1.5234522970982198,-0.32155525111346506
-1.52318029460795,-0.3215739587682408
-1.5203947899890056,-0.3221648686622861
-1.5227793004818873,-0.32157796980388187
-1.5293893459648715,-0.3200290209825387
-1.52504747589707,-0.3209747180160921
-1.5259058077423178,-0.3207351604133432
-1.5304850445298943,-0.3196484156424272
-1.5341832707594658,-0.3187627645643886
-1.531985795940167,-0.31921982933853316
-1.5267615114329645,-0.3203675219844845
-1.5276274980289968,-0.3201265114243358
-1.534897493411603,-0.3184270582823566
-1.535606812395971,-0.31822181893658574
-1.5249726651473432,-0.3206036466921877
-1.5099702040271692,-0.3239810674580859
-1.505551303012761,-0.3249429915786844
-1.5061045022184008,-0.32477283594010736
-1.5112300299541699,-0.3235614918928799
-1.52010820431703,-0.3214933624692827
-1.5100458094545957,-0.32374615389526673
-1.5050095050102532,-0.3248501497146108
-1.5039206221030115,-0.3250541382292056
-1.497490184333417,-0.326476051265826
-1.5000132502042203,-0.3258569009638653
-1.5028454933251523,-0.3251677268098297
-1.505324245215883,-0.3245597033674382
-1.5011052120712607,-0.32547868426326027
-1.495052530534891,-0.3268155335630326
-1.4925744792413287,-0.32733666536755834
-1.500026808609216,-0.3255945380363625
-1.4940619957895076,-0.3269119546866821
-1.4884000199247904,-0.3281593328146248
-1.4877156215931058,-0.32827187610797476
-1.4891009261759802,-0.3279123348698236
-1.489229693535689,-0.32783885858670253
-1.486309003272984,-0.32846272434556983
-1.4857988653821474,-0.3285353460867472
-1.4855559999467698,-0.32854601548574736
-1.4825063976610062,-0.32919859581447386
-1.4827591167036909,-0.329097337318279
-1.4773812245656608,-0.3302818446521691
-1.4740590088461265,-0.33099517324440153
-1.469152403794635,-0.3320714427713519
-1.462877323804645,-0.33345927394570996
-1.464292118772436,-0.333091350662237
-1.4668285719031482,-0.33246855218795446
-1.4695017248889244,-0.3318148970527814
-1.463893288719269,-0.33305146113940126
-1.462712102252313,-0.3332777022797468
-1.470371607278887,-0.33148836765944817
-1.476455735235489,-0.33005805923543013
-1.472252132434471,-0.33097289316141193
-1.4678358136414527,-0.3319362615958711
-1.4673542222628944,-0.3320029677583085
-1.4644213817669725,-0.33262798168604707
-1.4704353343044474,-0.3312183552615137
-1.4801603970550428,-0.32895540425106146
-1.4774188471346326,-0.3295360773156017
-1.4746937694134536,-0.330113643457965
-1.478215044677182,-0.3292674541981307
-1.4804247189069568,-0.32872054261983463
-1.4813939110953331,-0.3284553978099693
-1.486101216210697,-0.32733915917322964
-1.487742502941676,-0.32692060179079147
-1.4870745559319438,-0.3270297633829327
-1.4981032248277308,-0.32447443797154135
-1.5092059526544988,-0.32190048890535994
-1.5096890596606685,-0.32174644056273854
-1.5036901381905055,-0.3230714352173913
-1.4990309851362176,-0.32408923734064754
-1.5015752124318047,-0.32346530285706593
-1.5017041678082885,-0.323393303235906
-1.499475850326602,-0.32385814254575096
-1.491344123708247,-0.3256693444368762
-1.4857312663005338,-0.32690503009349564
-1.4866814633949512,-0.3266444089549411
-1.4888545643140227,-0.32610572642380065
-1.4838704795001787,-0.32719987277997586
-1.4805527459072911,-0.32791160902057165
-1.476886334828314,-0.3287052152026855
-1.476511473601461,-0.32874758353354316
-1.478996299168264,-0.3281387953436056
-1.476074523482947,-0.328761151037552
-1.4740186758110971,-0.32918533337297795
-1.4753944117724167,-0.3288270222744331
-1.467885018265665,-0.330497307071069
-1.4663473652220433,-0.3308028088719934
-1.4644115967853526,-0.33120068631316124
-1.4640524849620455,-0.3312395783246126
-1.4639631774156847,-0.33121637170630464
-1.4708578486075312,-0.32960133238196354
-1.4726831268321017,-0.3291411552237205
-1.4749216551076805,-0.328587255952807
-1.4771658614602556,-0.32803343789992545
