,Date,Open,High,Low,Close,Adj Close,Volume
23769,23769,-0.5996848687101628,-0.600436205033919,-0.5991597026315163,-0.6003160422009957,-0.6002877126106766,238.69181454039852
23770,23770,-0.6007630040365559,-0.6018586820228635,-0.6003394483082807,-0.6004326028731974,-0.6004042720093932,240.46187153178465
23771,23771,-0.6014186465088278,-0.6000429881996071,-0.5997315120412935,-0.5985139210690629,-0.5984856111678425,227.25688622082134
23772,23772,-0.597771762026246,-0.5990761139832786,-0.5984232014646481,-0.5990473914151628,-0.599019075685505,220.1067457708773
23773,23773,-0.6008537903935446,-0.6021315867790382,-0.6017515414765059,-0.6024207832772536,-0.6023924306915576,250.87141674683653
23774,23774,-0.6017302148084609,-0.6005520569794099,-0.6015913654778776,-0.5995528434195945,-0.599524522167614,245.5781942537446
23775,23775,-0.6001779822657023,-0.59949048859968,-0.5983013829080522,-0.5985621049957436,-0.5985337945680891,238.77973478593117
23776,23776,-0.5986459428365849,-0.5994927186660033,-0.6010184271848782,-0.6017842142876099,-0.6017558686567569,279.4137181429465
23777,23777,-0.6015553731323643,-0.5997311126445626,-0.5997236367019991,-0.5981519263361744,-0.5981236203899324,216.653492753571
23778,23778,-0.6000659085068915,-0.6015055783116043,-0.6022049466121235,-0.6014188539915202,-0.601390512352416,249.13101959731682
23779,23779,-0.6007473258142884,-0.6010031997307713,-0.6032042224460124,-0.6042823340016259,-0.6042539610775324,304.8396175829475
23780,23780,-0.6055070949887725,-0.6062063120561731,-0.6099093930174994,-0.6110526762199223,-0.6110242293263637,298.46487014179735
23781,23781,-0.6094823479636545,-0.6105561721558058,-0.6098191855596508,-0.610435150848817,-0.6104067107020401,226.08744102723048
23782,23782,-0.6113708017828456,-0.6100359805581924,-0.6104654518614746,-0.6112275172842618,-0.6111990684804748,250.1235650197757
23783,23783,-0.6117227012815459,-0.6102832673996312,-0.6107868777019881,-0.6092460677824613,-0.6092176406270274,264.06580925713325
23784,23784,-0.6094801042470032,-0.6108179269145403,-0.6136843919344763,-0.6139990894006329,-0.6139706103159973,299.7381247819207
23785,23785,-0.6119513361203965,-0.6128263265388871,-0.6166799887385337,-0.6175462004726626,-0.6175176826340173,327.3789788413044
23786,23786,-0.6167088616903031,-0.616350782282418,-0.6153355787118742,-0.614873267152282,-0.6148447785168056,236.65799681241444
23787,23787,-0.6149325090879936,-0.6138489240083552,-0.6142968165527306,-0.6127595513528941,-0.6127310858108481,261.48010661442015
23788,23788,-0.6138846084598838,-0.6137520000014146,-0.6125734307625174,-0.6126643054660064,-0.6126358409645707,243.98927415375707
23789,23789,-0.6144024023382197,-0.6155654637583476,-0.6183616577314565,-0.620002867274327,-0.6199743225953355,296.7456585936108
23790,23790,-0.6193863191423993,-0.6195733429645323,-0.6212106537834038,-0.6182444154176453,-0.6182158899506431,297.77421953833607
23791,23791,-0.618469536070345,-0.6184182228569759,-0.618397729774275,-0.6199333686744054,-0.6199048247547218,215.6990814135118
23792,23792,-0.6170125772058039,-0.6169122019248542,-0.6175552155437911,-0.6171517000925776,-0.6171231865640515,243.2551930675628
23793,23793,-0.617644688559602,-0.618003821060945,-0.617724395764936,-0.6174879201925985,-0.6174594029906951,218.2053380512255
23794,23794,-0.6179102891346164,-0.6154217638317978,-0.6173792889793611,-0.6141772959161002,-0.6141488148844669,226.81940355329144
23795,23795,-0.6164981762484422,-0.6148614592225232,-0.6153660334074165,-0.6134913937994737,-0.6134629202616733,236.87408994601273
23796,23796,-0.611713753985085,-0.6115620445734176,-0.6111714983328004,-0.6100552342397172,-0.6100267982437243,219.57286861728147
23797,23797,-0.6091931889241693,-0.6102108463856567,-0.6085097185798005,-0.6086991355197765,-0.6086707143398584,222.8227398617894
23798,23798,-0.6091539794713542,-0.6082971407019274,-0.6075668361529599,-0.6069709729473921,-0.6069425706485376,219.99340280374486
23799,23799,-0.6080209017778844,-0.6075953661210344,-0.606688222472462,-0.6067288769919319,-0.6067004773381001,229.5099749226037
23800,23800,-0.6060495418439078,-0.6073859623363251,-0.6059302984653375,-0.6069351018490675,-0.6069066999421232,209.3444602936282
23801,23801,-0.6074964042076652,-0.6087092853633976,-0.6093082580209758,-0.6101392892647224,-0.6101108523503852,244.79008988415077
23802,23802,-0.6092458876866685,-0.6084987666569186,-0.6075510306599797,-0.6076221258200943,-0.6075937164070604,228.36065605027937
23803,23803,-0.6107902399872239,-0.6091091921738953,-0.6100943788444112,-0.6078104013430438,-0.607781989873003,243.6905571749594
23804,23804,-0.6078965152597092,-0.6083717646025957,-0.6074438887131419,-0.6073576205708211,-0.6073292140476427,241.87918826097356
23805,23805,-0.6064440437163972,-0.6048974569463963,-0.6046129286262103,-0.6034003034933206,-0.6033719402058634,265.34330101752323
23806,23806,-0.6028946491706135,-0.6028400514475091,-0.6014526398394883,-0.6025911370360648,-0.6025627825891665,299.97434423678556
23807,23807,-0.6022502250574512,-0.6027475874618228,-0.6014639295740057,-0.6026034770982491,-0.6025751225165293,275.78462463457487
23808,23808,-0.6025023910147755,-0.6027654275468408,-0.6016466574088993,-0.6013000496105175,-0.6012717092694122,231.56074113165434
23809,23809,-0.6000995361261489,-0.5989925700401014,-0.5985483793765017,-0.5974850678380865,-0.597456769177616,255.4856407172004
23810,23810,-0.5976070168509331,-0.5980568886815328,-0.5957275801408654,-0.5968283332634305,-0.5968000417781224,244.93838909348295
23811,23811,-0.5976596882674352,-0.5960919199887024,-0.5957693244581383,-0.5958790750978326,-0.5958507939836574,277.5695115468942
23812,23812,-0.5959595380880277,-0.5951350807366524,-0.5940831671139486,-0.5938314925593119,-0.5938032338160273,270.61851574948196
23813,23813,-0.594820851215003,-0.5943776101936411,-0.5933116953802884,-0.5927656737215121,-0.5927374266228457,239.05726616339567
23814,23814,-0.5920234945659608,-0.5935065177714623,-0.5921217889650158,-0.592855337906446,-0.5928270898281521,222.31958183012665
23815,23815,-0.5936093546159031,-0.5944956922054552,-0.5934853914726829,-0.5934661322632222,-0.5934378775116864,207.21318879951156
23816,23816,-0.5930041399555558,-0.5932213478732937,-0.5918296887112486,-0.5916953675781842,-0.5916671321731618,233.2407593173745
23817,23817,-0.5913981415960402,-0.5908542694832718,-0.5894837174514863,-0.590453585933718,-0.5904253640957977,241.66521368750858
23818,23818,-0.5907380118025394,-0.5915471240216559,-0.5892818246555676,-0.5902081518730313,-0.5901799327166043,230.18791416526508
23819,23819,-0.5903278317077824,-0.5912074003741604,-0.5913943195406467,-0.5920988426813991,-0.5920706028682041,323.6905656491999
23820,23820,-0.5937852906922546,-0.5907295246749015,-0.592130820707515,-0.5897464238356537,-0.5897182097238425,259.325530958837
23821,23821,-0.5895769430153638,-0.5890252227758814,-0.5885171267851752,-0.587522878378393,-0.5874946885599577,261.1368998728228
23822,23822,-0.5885884447295627,-0.5899018902524765,-0.5877411667002481,-0.5893698452197068,-0.5893416352222103,258.051217038647
23823,23823,-0.5876335741750929,-0.5872719150023209,-0.5876915196364851,-0.589521155247906,-0.5894929435972699,286.5214873902242
23824,23824,-0.5885873229833108,-0.5894251295863792,-0.5891205472936998,-0.5897766857740495,-0.589748471331611,250.83010482423686
23825,23825,-0.5889190568264406,-0.5896189504206312,-0.5875742444711215,-0.5887422234952181,-0.5887140203548112,208.45042791736853
23826,23826,-0.5885918103045398,-0.5889305288352639,-0.5878674736081109,-0.5880328176883529,-0.5880046222985688,227.45603087335311
23827,23827,-0.5890075995788515,-0.589144419820857,-0.5879193511439096,-0.5894595094046406,-0.589431298427517,250.9106101093029
23828,23828,-0.5880325632567375,-0.5882543993487361,-0.5892243022525102,-0.5889417173380247,-0.5889135120180451,247.90013615985978
23829,23829,-0.588279120146581,-0.5875659777633688,-0.5869561748728218,-0.5859213455977658,-0.5858931732768984,225.66266972050047
23830,23830,-0.5870631088802548,-0.5860187558546622,-0.5853895505732271,-0.5851054481261809,-0.5850772847194123,235.20148672075916
23831,23831,-0.5856319247387651,-0.5861557656936345,-0.5852812797431669,-0.5857386791226717,-0.5857105087975294,316.1792106965254
23832,23832,-0.5866529287854979,-0.5862838556014895,-0.5858440848176406,-0.5851054481261809,-0.5850772847194123,257.28853539065295
23833,23833,-0.5847118035498047,-0.5848357605864173,-0.5836797123967628,-0.5831733044054616,-0.5831451621083552,234.6866766083632
23834,23834,-0.5831327018837398,-0.5838276853935038,-0.5817375268416243,-0.5827451765237796,-0.5827170389041901,228.97927560920786
23835,23835,-0.5831831295835904,-0.5832963437984499,-0.5822890421815806,-0.5818351550197074,-0.5818070273425702,282.34262752725687
23836,23836,-0.5801739381762908,-0.5791837354645853,-0.5783223387271759,-0.5774788501445203,-0.5774507700622508,332.9603255125274
23837,23837,-0.5777520396024931,-0.5777401004707676,-0.5758319970745522,-0.5762651141876239,-0.576237047366043,300.90545141537825
23838,23838,-0.5775312575477748,-0.5786045028053689,-0.5797603706069071,-0.580123792469134,-0.5800956834895115,313.6475313372119
23839,23839,-0.5806222332115342,-0.5810985832497139,-0.5815604437612025,-0.5802526659696922,-0.5802245555820604,235.5468120224898
23840,23840,-0.5789501014718293,-0.5795858722300145,-0.5782918841444203,-0.5779887893424067,-0.5779607036887896,228.4973031788783
23841,23841,-0.5773933817199154,-0.5785554969308284,-0.5772215384065121,-0.5775068684861887,-0.5774787880978044,287.68987330374836
23842,23842,-0.5799811745612751,-0.5773836516600238,-0.5796949454573596,-0.5758862919749496,-0.5758582292921958,296.6873981899446
23843,23843,-0.5764698949559779,-0.5763666565359932,-0.5752579022655611,-0.5746445376763848,-0.5746164885604343,266.62185205797994
23844,23844,-0.5747887885738151,-0.5757952018178865,-0.5736890476067175,-0.57545146042484,-0.575423402492844,263.87090172486813
23845,23845,-0.5767243046299537,-0.5768623451406405,-0.5798900645027971,-0.58122099509973,-0.5811928741326052,303.4636127763582
23846,23846,-0.5800360896944287,-0.5814906850508642,-0.5810066704292279,-0.5811918550157344,-0.5811637343669802,291.85178468564914
23847,23847,-0.5795541670399277,-0.578200163264638,-0.577976075538396,-0.5766876329093774,-0.5766595614715624,325.16084638172174
23848,23848,-0.5770145855277645,-0.5781243971511787,-0.5805036181170604,-0.5823731126713357,-0.5823449791167349,300.9552375785112
23849,23849,-0.5812363952804162,-0.5793909363626009,-0.5792370244504923,-0.5781647522611466,-0.5781366646850442,254.05455334714495
23850,23850,-0.5819951367569671,-0.5835625584670471,-0.5861215359816323,-0.5865130962239301,-0.5864849174378833,323.35477386806923
23851,23851,-0.5898784148142132,-0.5885194990955636,-0.5894160344227073,-0.5889742229852213,-0.5889460173101009,322.17791371401177
23852,23852,-0.5903267098494567,-0.5899965571248564,-0.6115583494356482,-0.5982371031035066,-0.5982087962266647,482.3537711535581
23853,23853,-0.599572794951352,-0.5985893454211402,-0.6067863326768006,-0.6042890649038815,-0.6042606919062494,447.83395234129495
23854,23854,-0.593155450401105,-0.5931066109609645,-0.5931007983618533,-0.5920697024853303,-0.5920414629905069,304.2040495429524
23855,23855,-0.5952030402160544,-0.5902783819235401,-0.5935406558837221,-0.5919979601766079,-0.5919697214656061,269.99354051015354
23856,23856,-0.5906147470306162,-0.5879157635547726,-0.5891205472936998,-0.5864267974901242,-0.5863986196469353,249.13207887738346
23857,23857,-0.5875080384525949,-0.5870446711325938,-0.588793448953158,-0.5898629571619541,-0.5898347417769565,251.60549783303077
23858,23858,-0.592268956831402,-0.5937014536388759,-0.5960073167040711,-0.5951875638212776,-0.5951592902622181,281.0291202446005
23859,23859,-0.5946348185257941,-0.5948020199971051,-0.5981897250899648,-0.5943604755998836,-0.5943322110771877,257.87961366784833
23860,23860,-0.5923854905654447,-0.5936591377405211,-0.5976325647699631,-0.598503824603606,-0.5984755148126947,263.7935742800021
23861,23861,-0.5996770159260306,-0.5992198139098285,-0.6019861193272157,-0.6006208785082202,-0.600592545587408,280.30245411887284
23862,23862,-0.6066502418370291,-0.6072344574004279,-0.6095563834854343,-0.6111961333793922,-0.6111676849184904,362.31827255996427
23863,23863,-0.6151656039020762,-0.6083528366640456,-0.61380956984633,-0.6083909337614241,-0.6083625159487686,359.0609863549898
23864,23864,-0.6094475984860713,-0.608166820839141,-0.6085559512483405,-0.6101269490904646,-0.6100985123109501,227.74733289168418
23865,23865,-0.6165250728298192,-0.6118126764029493,-0.6166585658982773,-0.610418350827006,-0.610389910863778,312.1041602800906
23866,23866,-0.6088155145903441,-0.606756581701169,-0.6110293859319574,-0.6121073040837661,-0.6120788456678565,325.9722549127821
23867,23867,-0.6067331754098853,-0.6044128912709515,-0.6054712483496744,-0.60293969719827,-0.602911338943173,255.09794421280344
23868,23868,-0.603329509588167,-0.6045543611311783,-0.6052682265577466,-0.605252879494563,-0.6052244959667616,229.39663195547126
23869,23869,-0.6067365408727886,-0.6045220803084943,-0.6075950328564841,-0.6091429416809427,-0.6091145156522145,229.63179213026942
23870,23870,-0.6078796877210451,-0.6041121385337178,-0.6075747114922543,-0.6025597532432686,-0.6025313991392544,231.99716451911758
23871,23871,-0.602144882224447,-0.6011714025388954,-0.6015056738912786,-0.6000986264819774,-0.6000702992670367,238.23738339180207
23872,23872,-0.60536251546903,-0.604389503311147,-0.6085638539948306,-0.6094971110030766,-0.6094686811048666,248.13423705459127
23873,23873,-0.6087751559332062,-0.6094790209370108,-0.613080971425952,-0.6145706745538582,-0.6145421892243613,239.04455480259574
23874,23874,-0.6144382463281314,-0.6150252020093929,-0.616779255458864,-0.6149438602607025,-0.6149153708539601,285.6433442149644
23875,23875,-0.6134620882597654,-0.6121791601779719,-0.6152893460433342,-0.6162573567559161,-0.6162288529985501,246.2889711784724
23876,23876,-0.6130216460086544,-0.6109538490113724,-0.6115324107241423,-0.6095486603808852,-0.6095202299194719,231.75353010378615
23877,23877,-0.6118235841393181,-0.6082859905930952,-0.6102996585155702,-0.6067591389303277,-0.6067307389458686,198.83957987257708
23878,23878,-0.6046217232773952,-0.6043471874127923,-0.6052140911427165,-0.6067188078723765,-0.6066904083285549,206.76193549111508
23879,23879,-0.6054264052446414,-0.6011145916550076,-0.6035854562015842,-0.5997792337496691,-0.5997509100242581,242.47556293850224
23880,23880,-0.6012707014141082,-0.6000262903273802,-0.5997709983665481,-0.5997736245897405,-0.5997453009256124,205.11899210772793
23881,23881,-0.5986896394985551,-0.5999683642989388,-0.5999593435487179,-0.5996357765901993,-0.5996074544321314,192.96693118302306
23882,23882,-0.5995470202283006,-0.5995539896825375,-0.5985055336959891,-0.5993398875481297,-0.5993115686228014,215.79971301984435
23883,23883,-0.5959415888031115,-0.5974241630582837,-0.6011842205307826,-0.601660922601079,-0.6016325783172509,202.3966423364159
23884,23884,-0.6009042180933952,-0.6004752030124184,-0.6032301611575183,-0.604719409148463,-0.604691031449099,204.91243249472956
23885,23885,-0.604537667958287,-0.6051514338754128,-0.6057791542092085,-0.6055678122672445,-0.6055394252986409,204.38279246140038
23886,23886,-0.606578526735356,-0.6078604930474911,-0.6084285153444686,-0.6096932393947554,-0.6096648073537421,218.67353984068853
23887,23887,-0.6089847470868861,-0.6085890005762817,-0.6092834481926921,-0.609014068292458,-0.6089856436717377,375.0222183993982
23888,23888,-0.6086821533176372,-0.6085043415999429,-0.6090070985047268,-0.6093312446618669,-0.609302816575832,198.79932723004407
23889,23889,-0.6135584836842349,-0.6147801452342774,-0.618672950466231,-0.6189101519492594,-0.6188816192087437,299.46800836492287
23890,23890,-0.6191498315194163,-0.6183379968336539,-0.6206365589744127,-0.6218173285805175,-0.6217887640776044,235.3254224885582
23891,23891,-0.6217589118746719,-0.6222835172811639,-0.6256127264084103,-0.6227004535973217,-0.6226718794458144,287.8138090715474
23892,23892,-0.6223472991084289,-0.6230944537199703,-0.623743841229327,-0.623773003337377,-0.623744417467713,177.14552410741354
23893,23893,-0.6204666981854438,-0.6202383495218573,-0.623737067366059,-0.6235387874844743,-0.6235102041737388,230.1847363250651
23894,23894,-0.623001819722375,-0.6176217543354653,-0.6214429737548822,-0.6161878855018961,-0.6161593825035393,232.9886506615098
23895,23895,-0.6145626601923035,-0.6152257129312226,-0.6155690551993442,-0.6144025645038478,-0.6143740810110395,215.46074339851367
23896,23896,-0.6146478373697374,-0.6134824402333326,-0.6132490226510877,-0.6120434146437733,-0.6120149569258887,168.70200269607963
23897,23897,-0.6124153094899812,-0.6116511634596191,-0.6118098617753474,-0.6118293370299815,-0.6118008816510048,187.27753794500092
23898,23898,-0.6093747615260726,-0.6077780641374755,-0.6084882956267574,-0.6069351018490675,-0.6069066999421232,241.35484462797768
23899,23899,-0.6064899840950189,-0.60642240592846,-0.6059866918723857,-0.6060598022430181,-0.6060314098991714,234.4197380315653
23900,23900,-0.6064036850592593,-0.6072021493981142,-0.6078172196094367,-0.6061449791224237,-0.6061165858479758,213.08477820899893
23901,23901,-0.6082024743797877,-0.6090590712661932,-0.6124877116559359,-0.6139934802407041,-0.6139650012173515,232.52786383251342
23902,23902,-0.6133466489259776,-0.6129989894796578,-0.6131994031073073,-0.6118439208009666,-0.6118154652626546,183.7946250858282
23903,23903,-0.615639673660371,-0.6106241060802884,-0.6144682547658936,-0.6091250198047312,-0.6090965939718087,204.78743744686386
23904,23904,-0.607707117107597,-0.6090913520888772,-0.6118437033461303,-0.6130655095145191,-0.6130370406297232,235.37520865169114
23905,23905,-0.6099586614386007,-0.6074149253505459,-0.6081420324379775,-0.6065025138956853,-0.6064741167149864,234.4419829129651
23906,23906,-0.6079077061607479,-0.6054042956598757,-0.6068494999471167,-0.6038598151677991,-0.6038314468599407,255.35005286866814
23907,23907,-0.6037295931821401,-0.6024011737267495,-0.6028500839179383,-0.6008383215731399,-0.6008099862766505,229.25786626673903
23908,23908,-0.5998070116237603,-0.6011569074419704,-0.6008469889717152,-0.601755074091541,-0.6017267287790596,218.78264568755432
23909,23909,-0.602272634317599,-0.6028678994285681,-0.6034365698246865,-0.6044100855357102,-0.6043817112158655,195.81003888193413
23910,23910,-0.6028946491706135,-0.6039038497821702,-0.6067344551410019,-0.6058524829894568,-0.6058240929106794,246.23918501533944
23911,23911,-0.6086978316519785,-0.6059233722243279,-0.6078521626562461,-0.6055151410350356,-0.6054867546418923,226.53869433562696
23912,23912,-0.6024183356956674,-0.6020881559589139,-0.601574458396084,-0.6009582204626415,-0.6009298838561952,206.898582619714
23913,23913,-0.6014735615299075,-0.6025571116156638,-0.6017932582737961,-0.6022851788744399,-0.6022568277702915,211.54140715187768
23914,23914,-0.6015475203482319,-0.601438732352046,-0.6005661509324829,-0.6000381024931124,-0.6000097759394274,214.18431091819033
23915,23915,-0.6015329638722162,-0.6021304718572685,-0.6007387180288681,-0.6012159945855122,-0.6011876551627513,187.94806222719566
23916,23916,-0.6042003248235287,-0.602989326428475,-0.603869681116057,-0.6017304212010005,-0.6017020761578646,198.78767514931084
23917,23917,-0.6006823141803512,-0.6009530787116774,-0.5999097240049374,-0.5998005211890819,-0.5997721972310947,171.0292410025281
23918,23918,-0.6027836971580547,-0.6030606052296585,-0.6030147482678335,-0.6029968557360073,-0.6029684968564237,216.04970311557574
23919,23919,-0.6076174526089341,-0.609028993218811,-0.6093939771275573,-0.6106783686586776,-0.6106499258546213,240.929014041181
23920,23920,-0.6157192690042472,-0.6133688182427731,-0.614116346709855,-0.6127360203167539,-0.6127075550317966,231.9484376360513
23921,23921,-0.613651486299804,-0.6142265306011886,-0.6129422459003494,-0.6146177366261385,-0.6145892507824643,170.018687818936
23922,23922,-0.6160924560168435,-0.613828853857014,-0.6149521145970536,-0.6136774257256957,-0.613648950155401,172.4105422094506
23923,23923,-0.6120824536764521,-0.6103489712577904,-0.6106932833688992,-0.6105875827314169,-0.6105591409192433,183.98317693769337
23924,23924,-0.6111623324874916,-0.6099234737121864,-0.6103898659734188,-0.6098860023353064,-0.609857568188259,175.26424270902828
23925,23925,-0.6112183693668971,-0.611836064362754,-0.613476854271299,-0.6140046985605615,-0.613976219414643,221.89798836359662
23926,23926,-0.6148652538494788,-0.6150731201417933,-0.6145144874344335,-0.6139139125212272,-0.6138854343671928,201.1043206550927
23927,23927,-0.6130630990660471,-0.6130847633777663,-0.614525777168951,-0.6161699636256844,-0.6161414608231334,176.46546630461887
23928,23928,-0.6194894182587521,-0.6193583642367988,-0.6196835159218507,-0.6201900210549494,-0.6201614743312066,226.8607154758911
23929,23929,-0.6219382408719976,-0.6188960713766053,-0.6209749194167024,-0.6181973533453649,-0.6181688283925401,213.91949090152573
23930,23930,-0.6175292493378879,-0.6182310649306721,-0.6193327368618211,-0.6207582407570469,-0.6207296878252121,191.14814730857063
23931,23931,-0.6191352750434006,-0.6181564410300039,-0.6213098929837515,-0.6168424038257262,-0.6168138936764206,226.10862662856366
23932,23932,-0.6178352084579664,-0.6182143669470532,-0.6189819852089875,-0.6206147834855037,-0.6205862321210133,167.91707616668577
23933,23933,-0.6218698637751571,-0.621062666135819,-0.6210583805312657,-0.6212804927832896,-0.6212519341455832,220.76561797233882
23934,23934,-0.6181725515927246,-0.615649007701525,-0.6164984174196317,-0.6142411580101915,-0.6142126762808322,226.04718838469748
23935,23935,-0.6141109996941568,-0.6131415743730461,-0.6129163070760567,-0.6116444268460867,-0.6116159734873485,178.02154872254002
23936,23936,-0.6086227509753284,-0.6091804710864707,-0.6084217414812008,-0.6078630725752527,-0.6078346605297517,174.54711010390056
23937,23937,-0.6087011971148818,-0.6096583467857296,-0.6092044754293958,-0.6106492284626088,-0.610620785976924,178.51411395353617
23938,23938,-0.6099552959756973,-0.6089744122898544,-0.6081578380437447,-0.6084099774920361,-0.608381559471318,213.78496233306012
23939,23939,-0.6060304707006661,-0.6073525394122419,-0.6065900847481407,-0.6075884983184974,-0.6075600892728611,180.78203257625177
23940,23940,-0.6073764776647219,-0.6079518148203863,-0.6066667721122231,-0.6068846743256594,-0.6068562729696616,179.27997344173016
23941,23941,-0.6046060175970567,-0.6031742272202181,-0.6027677517993841,-0.6020397448137533,-0.6020113963910981,205.24928355592692
23942,23942,-0.6026436049595411,-0.6017172121626368,-0.601540616938088,-0.6015847203327298,-0.6015563768814507,220.22750369847637
23943,23943,-0.6024351631222579,-0.6014910832146794,-0.6013432400134191,-0.600290267568128,-0.6002619382594101,218.96696041915288
23944,23944,-0.6008280155584195,-0.6014521124158094,-0.5999458234549517,-0.6000739735914369,-0.6000456466458417,191.65342390036668
23945,23945,-0.5984845631241752,-0.5997344304530259,-0.5984671762539566,-0.5986887347875008,-0.5986604229763509,257.66775765451666
23946,23946,-0.5979936658272164,-0.595442523561464,-0.5966547118891172,-0.5941811472300159,-0.5941528846665745,210.74588782181723
23947,23947,-0.594354634128767,-0.5945669710066387,-0.5939557036900941,-0.5949073804045936,-0.5948791099066818,225.1076069655715
23948,23948,-0.5960760991680676,-0.5957755843010114,-0.5960163209265877,-0.5965660717229578,-0.5965377831029918,229.88601934626743
23949,23949,-0.5986762048808651,-0.5960117210336181,-0.596855448281831,-0.5974032565218822,-0.5973749587552423,203.71120889913897
23950,23950,-0.5942436822282818,-0.5929562481264664,-0.5926383613709495,-0.5913356164420233,-0.5913073849674668,211.15476992754736
23951,23951,-0.5916133144712038,-0.5924226764650894,-0.5909296521904943,-0.592618850998841,-0.5925906055042882,198.41586784591374
23952,23952,-0.5923530121505102,-0.5926833433702917,-0.5942173767683014,-0.5915182829171173,-0.5914900494468358,225.17434160977098
23953,23953,-0.5924381619819468,-0.5928526613229694,-0.5912071033544862,-0.5918578684682659,-0.5918296312878379,220.11098289114395
23954,23954,-0.5903547282891594,-0.5908576144713648,-0.5925571581356176,-0.5927477244993992,-0.5927194775968372,256.1656985199951
23955,23955,-0.5908187016587442,-0.5920394948178399,-0.5919819344434042,-0.5925090213409683,-0.5924807770463608,204.72176208273106
23956,23956,-0.5935723615337424,-0.5941091382790914,-0.5950114003382271,-0.5954487035073497,-0.5954204270952052,201.47295011828982
23957,23957,-0.5928696568245232,-0.5905947447908606,-0.5912217523314746,-0.5892499190963771,-0.5892217104091351,233.4091848479732
23958,23958,-0.5898840239937679,-0.5909612285658832,-0.5909544619059912,-0.591398384139689,-0.5913701519793633,222.85134042358916
23959,23959,-0.5902796476125094,-0.5916730110428174,-0.5909747558630252,-0.5910610421852678,-0.5910328137105761,195.56852302673602
23960,23960,-0.5910495801021725,-0.5901213291128562,-0.5907175986560673,-0.5890168250978748,-0.5889886189573045,211.95982277820772
23961,23961,-0.5889538063040237,-0.5894128645557773,-0.5876678388042106,-0.588969735679693,-0.5889415300535987,163.12807098532326
23962,23962,-0.5895993522755117,-0.5884370701855479,-0.5897183228221785,-0.5872225293766967,-0.5871943428397284,207.7163468311743
23963,23963,-0.5856935707977253,-0.5850117685152809,-0.5844026659498821,-0.5846100926992795,-0.5845819347045234,243.04651489443108
23964,23964,-0.584723021908914,-0.5857569739162983,-0.5849045618588447,-0.5852657327654367,-0.5852375676074761,213.3962065485965
23965,23965,-0.5824266317116172,-0.5832038797013718,-0.5831044887045492,-0.5815235876981537,-0.5814954634250495,236.51711256354886
23966,23966,-0.5814829520581859,-0.5818471337502161,-0.5803389537671652,-0.5801910474723281,-0.5801629377579101,182.69509237663678
23967,23967,-0.5846109481501032,-0.5838533034196315,-0.5848966865195504,-0.5850897699587703,-0.5850616067232938,237.47364246374138
23968,23968,-0.584499996249618,-0.5830980628315515,-0.58276161239101,-0.5827989968442169,-0.5827708586366129,213.63242600346132
23969,23969,-0.5814157241656681,-0.5817145838211065,-0.5832950917659504,-0.5825434663180735,-0.5825153309022717,226.20713967476289
23970,23970,-0.5824378226126558,-0.5820209116127565,-0.5806908618232037,-0.5803333827773975,-0.5803052715078931,174.58842202650024
23971,23971,-0.5790733662437525,-0.5789420236775628,-0.5772305426290287,-0.5790489990202778,-0.5790209017833255,184.98419660068552
23972,23972,-0.5807668127312767,-0.579387591374508,-0.5794851499149509,-0.5783272531512283,-0.5782991637997204,202.78327956074622
23973,23973,-0.5799172848977373,-0.579129154424237,-0.5785952740199181,-0.5776581784023146,-0.5776300963607918,213.2585001399309
23974,23974,-0.5763230991776548,-0.5779205684208856,-0.5772700289542835,-0.5771975448734359,-0.5771694678645708,211.6801728406099
23975,23975,-0.577462880563008,-0.5777757534611742,-0.5754541503070079,-0.577193084913809,-0.5771650079536713,219.13326738961825
23976,23976,-0.5758422983814796,-0.5761193425149248,-0.5770782968968732,-0.5774810937412477,-0.5774530136344657,201.77060781702082
23977,23977,-0.5752270145663456,-0.575839774850802,-0.5740522178772908,-0.5742668372060376,-0.5742387922166585,202.8500142049457
23978,23978,-0.574454811014034,-0.5751112673220113,-0.5748394675839485,-0.5735103419809907,-0.5734823052567105,210.84016374774984
23979,23979,-0.5703708497432445,-0.5708560740947584,-0.5688910921363638,-0.569355774657411,-0.5693277833239121,263.9778890116006
23980,23980,-0.5694339284736907,-0.5705709313762194,-0.5683576127614234,-0.5691719864399899,-0.5691439971144716,221.69142875059825
23981,23981,-0.5701926427163181,-0.5704461593882196,-0.5685831863896165,-0.5690520602045868,-0.5690240721893242,190.5994402340416
23982,23982,-0.5683748095985451,-0.5693723532689092,-0.5701452947051749,-0.5709651603067677,-0.5709371513899041,228.52590374067807
23983,23983,-0.5709267312160697,-0.5709496531136063,-0.5709878089356587,-0.5691943956217296,-0.5691664060513795,211.74267036454276
23984,23984,-0.5742967968766014,-0.5730427117142919,-0.5733946619537365,-0.5718012231392181,-0.5717732050879388,271.17357850441095
23985,23985,-0.5735985794886111,-0.5739059991271234,-0.5753932685486925,-0.5759826870621392,-0.5759546233262195,232.17194573011622
23986,23986,-0.5748818185353812,-0.5758754006615789,-0.5747289387618701,-0.576474677149986,-0.576446608038822,196.20091322653107
23987,23987,-0.5787831126919387,-0.5793586283602873,-0.5806502465019399,-0.581403661574824,-0.5813755386119743,236.65270041208115
23988,23988,-0.581354078106708,-0.5812667861692299,-0.5798156351307331,-0.5807121776441705,-0.5806840622361377,192.3928013868942
